time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz,ke,pe
0,33,5.041356,-62.85141,224.0598,119.8053,0.6735061,-4.03269,7.883368,0.8292744,-2.42157,-1.354421,198.7899,-669.7907
0,34,8.297885,-170.9041,341.7656,251.9184,2.744695,5.854851,-6.087281,1.23704,-2.113596,-1.511008,327.2172,-705.6041
0,35,6.524663,331.5998,206.2485,-107.5563,-4.786323,7.465012,-0.4142092,-2.092956,-2.507883,2.455219,257.0941,-669.2638
0,36,4.212717,-141.5314,180.0199,97.74613,-5.761284,-6.106914,2.887475,1.916447,-1.674303,-1.253727,166.0323,-571.264
0,37,8.70294,166.6986,191.0813,427.9552,-7.186203,5.196451,0.4761051,-0.948703,-0.9243506,-2.076115,343.2061,-672.0235
0,38,9.007389,179.2471,-284.7554,26.20875,5.329042,2.757034,-6.548606,-1.510597,3.891526,-0.1974389,355.2702,-940.1946
0,39,1.554811,390.2968,2.083108,-293.905,5.206398,-2.023636,6.904565,-0.3646004,-0.003750337,0.3195049,61.31764,-126.1201
0,40,14.04851,84.55381,-50.78332,-75.90605,6.092052,5.708513,3.029379,-23.98868,14.85365,21.79375,554.0545,-2992.501
0,41,3.008777,-245.5545,169.8229,-9.861917,-3.279204,-5.127402,-6.46495,1.55913,-0.7057738,0.08842469,118.6045,-346.4027
0,42,4.768532,95.60819,31.84287,385.5281,3.098249,8.196082,-1.448963,-0.5687061,0.02688253,-1.70957,188.0576,-447.534
0,43,4.086172,-164.5946,-342.7538,-276.0927,-7.800912,0.3410985,4.233541,0.1763082,1.207556,0.8768415,161.1861,-337.9537
0,44,5.950146,-178.5087,-218.3172,-363.0382,8.141945,-2.563357,-2.461589,1.22825,-0.1191693,0.8690454,234.7972,-501.314
0,45,7.323854,187.0223,-217.9747,88.61593,-4.320949,-5.796543,-5.155592,-1.651836,3.097659,-1.534258,288.7453,-844.4285
0,46,8.295422,-229.4196,-167.0386,38.76571,1.057954,0.5993761,8.796913,3.838344,2.986688,-0.7187548,327.1059,-927.3298
0,47,6.481738,132.6845,165.1202,-311.2811,7.56675,1.905381,4.240145,-0.8547546,-1.156428,1.98607,255.5912,-636.049
0,48,3.583301,79.7921,401.9839,135.0954,3.772285,-3.226904,7.363316,-0.296214,-1.137265,-0.4088065,141.2922,-324.0019
0,49,6.556165,2.384736,226.1335,-354.6697,-5.259097,-6.020229,-3.870718,0.08192211,-1.506508,1.506216,258.5873,-593.0299
0,50,13.53068,270.7792,124.5325,-49.18682,3.031749,-7.784162,-3.014058,-3.426734,-1.809344,0.9284874,533.5773,-1656.384
0,51,7.145678,184.1907,12.90191,95.41501,-0.1525021,8.832248,-0.9299899,-6.605586,0.09177811,-3.921126,281.8853,-1081.583
0,52,8.577924,-112.1926,256.4319,-60.4364,6.365715,1.353993,-6.040622,1.798872,-4.655769,1.623262,338.162,-1040.9
0,53,5.945511,-397.27,-174.6417,156.81,-0.1505854,6.123053,6.43091,1.495738,0.6768308,-0.5060568,234.4644,-458.3035
0,54,2.861878,-79.03952,444.4413,200.1017,8.249359,2.451053,-2.193327,0.1723099,-0.8107437,-0.3782436,112.8586,-230.773
0,55,10.13861,-420.4832,-40.74777,-204.3887,-0.7027443,8.847407,-0.3128994,2.608701,0.2984221,1.13194,399.8079,-772.55
0,56,4.433947,-281.717,69.60927,-358.6921,-6.429581,2.583301,5.55444,0.8563706,-0.1249689,1.013305,174.8411,-354.5827
0,57,13.76636,-201.6632,-301.2261,-244.673,-0.8327182,-5.229699,7.12856,2.414359,2.585937,1.839609,542.8046,-1155.863
0,58,16.61012,66.18999,-213.093,-261.0706,6.093459,5.67805,-3.083947,-0.8101715,4.952299,5.540226,655.1133,-1689.338
0,59,3.106711,173.5287,90.9021,-369.8943,7.17056,-4.754837,2.198913,-0.5102551,-0.255026,0.9029012,122.4986,-285.4384
0,60,6.31743,-13.87334,462.6829,115.3628,6.848362,1.556422,-5.435275,0.249991,-2.300014,-0.29015,249.1112,-523.4908
0,61,4.348385,279.271,2.767733,-226.0658,-0.4652636,8.855625,-0.4590904,-1.356899,-0.2090993,1.415328,171.4336,-454.3396
0,62,6.478002,-1.565301,267.8612,86.20762,-1.982995,2.635225,-8.244241,-0.4019296,-3.792698,-0.6777697,255.3764,-807.1555
0,63,15.8251,16.76114,104.324,279.0609,-7.374727,4.763502,-1.343525,-1.306146,-2.888734,-7.813049,624.1624,-1840.442
0,64,15.24969,-161.4909,373.3403,-177.4385,6.149408,4.717209,4.33629,1.890549,-4.160304,2.207574,601.377,-1277.764
0,65,8.188061,-76.10987,51.23907,298.6717,4.777419,-7.080482,2.428369,1.146439,-0.02862819,-3.401531,322.8304,-941.3879
0,66,1.022751,33.99283,201.3608,305.7048,-6.403758,5.439587,-2.876495,-0.0850098,-0.269786,-0.3645752,40.33291,-105.4497
0,67,10.46331,-78.98232,7.526406,-419.4958,5.980827,-6.447336,-1.238984,1.115298,0.137771,3.201819,412.6391,-908.2662
0,68,8.224027,-86.29119,288.0341,165.6714,-5.752295,1.988928,-6.466396,1.344781,-3.584411,-2.060382,324.2693,-899.9102
0,69,5.703017,412.2033,-248.4692,-43.66507,2.012123,1.859568,8.447812,-1.303197,1.36963,0.1032246,224.9046,-478.6033
0,70,3.545538,346.7476,-50.61653,211.1682,-1.849177,-8.633031,0.9601116,-0.758333,-0.02558748,-1.326217,139.8192,-352.8677
0,71,2.427324,259.9047,245.9796,170.5152,0.6170403,4.593771,-7.57576,-0.5773874,-0.5592052,-0.4586514,95.72832,-231.2184
0,72,6.738724,3.555979,204.0566,-434.4052,-8.523575,2.279841,1.005588,0.06095945,-1.193084,2.156875,265.7086,-552.4254
0,73,9.107764,100.9421,-104.1377,-161.4619,5.152723,-4.158456,5.917497,-3.439138,4.41511,5.857831,359.1195,-1321.816
0,74,12.3714,-56.64637,157.3918,-16.48726,2.861169,0.1284983,-8.406895,5.650349,-16.78898,1.191796,487.92,-2163.588
0,75,7.23995,47.00449,-152.6127,-459.335,8.673415,-1.358558,1.341659,-0.02400053,0.807209,1.956304,285.5214,-574.3792
0,76,9.824721,119.7331,258.1053,157.9984,0.264143,-4.727614,7.51276,-2.063569,-3.625209,-2.366968,387.397,-1074.988
0,77,3.427955,63.0322,342.607,-165.115,-3.153747,-3.129527,-7.689431,-0.1396477,-1.181707,0.5287343,135.177,-332.235
0,78,6.388734,-114.0984,-300.3941,288.9224,-7.721338,4.191323,1.304761,0.2631952,1.668927,-1.10048,251.9993,-538.6404
0,79,5.889914,112.636,1.397679,-444.5501,-2.335835,-8.563343,-0.6302491,4.205522,-6.524946,-1.292751,233.194,-577.209
0,80,11.37307,-216.7086,-54.70184,-26.23898,-2.151285,8.615764,-0.1050664,9.512502,2.524594,1.056067,448.4998,-1523.055
0,81,8.868629,-288.9336,-327.178,-153.4241,-6.919408,5.257362,1.826903,1.85559,1.81831,0.4674205,349.6707,-695.4969
0,82,6.89384,53.57528,165.2478,-88.57213,6.219488,1.292563,6.206181,-2.40479,-6.476041,3.851572,271.8566,-1078.552
0,83,7.346533,-274.7559,154.9185,-238.5969,-5.362889,-6.864862,1.724247,2.018595,-0.9907648,1.629544,289.6736,-668.197
0,84,2.752198,-314.6114,129.7602,-135.3913,1.073173,-4.991148,-7.266562,1.040816,-0.3080121,0.3686319,108.5277,-265.7318
0,85,3.991472,113.5388,-231.2325,-410.8135,7.768852,4.294525,-0.2668514,-0.3022927,0.6674961,0.9585754,157.4021,-317.6612
0,86,7.588978,-146.3107,-275.072,207.8683,-8.060816,3.618398,-0.8907095,1.184741,2.160698,-1.169737,299.2445,-700.9272
0,87,13.12852,429.018,158.2517,-12.00035,2.423866,-6.960774,-4.954535,-5.107719,-1.917261,-0.3602804,517.7554,-1177.023
0,88,7.955573,178.531,414.3439,94.74863,-2.65932,-0.7867079,8.436729,-1.0859,-2.25001,-0.4876681,313.7252,-665.595
0,89,15.83609,-329.979,301.3945,5.985566,3.289571,3.742795,-7.351418,4.357223,-3.14123,-0.002608774,624.5209,-1306.982
0,90,8.96703,403.8057,-193.19,-171.9692,4.72836,6.436005,3.88348,-2.773686,1.074339,1.27362,353.5743,-755.7607
0,91,5.964591,-88.84598,134.8254,329.5915,-3.207197,7.323297,-3.864324,0.5606862,-1.157028,-2.010996,235.1534,-624.2621
0,92,6.772771,113.5507,-81.61005,-214.8862,1.838115,-7.75261,3.926183,-1.97533,1.18845,4.571824,267.1741,-881.3116
0,93,4.356202,-176.6877,434.6832,37.35184,8.052293,3.087405,2.12068,0.549077,-1.30612,-0.06937572,171.7842,-359.0621
0,94,1.349398,181.3692,-173.6968,276.6611,1.656148,-6.856492,-5.395688,-0.1978945,0.2847641,-0.4302083,53.21201,-129.647
0,95,5.334787,0.03073618,155.5483,-389.9552,-6.769889,5.337621,2.130351,0.1658594,-0.4951403,1.354578,210.3506,-492.8897
0,96,15.65715,278.1919,-128.6242,142.3307,4.545035,1.57371,-7.468841,-3.639409,3.712927,-4.102538,617.8116,-1716.808
0,97,11.70068,-183.858,271.136,-7.536817,6.611973,4.581448,3.764788,3.810142,-4.789366,0.2995498,461.4836,-1282.918
0,98,2.448534,4.105149,429.1028,123.4779,-8.170555,-0.8913686,3.365924,-0.1710338,-0.4897735,-0.2655372,96.57259,-220.5547
0,99,8.450355,397.8214,274.3879,96.66438,-1.229157,-1.288034,8.699689,-1.905411,-1.625011,-0.8048049,333.174,-679.9868
0,100,5.20441,-11.10519,322.0067,325.4965,-6.999572,-4.005607,3.719174,-0.05744489,-1.225728,-1.267555,205.2389,-443.988
0,101,11.77831,272.8842,-178.3399,51.11299,-0.814892,-3.558549,-8.094283,-3.993819,3.792256,-0.4723724,464.3289,-1310.771
0,102,27.31955,-215.101,172.8111,393.2216,-7.22235,1.917289,-4.796897,4.82381,-3.497021,-6.09676,1077.054,-2178.606
0,103,4.849914,-113.5577,-401.0722,-66.7982,-5.194619,2.593323,-6.72022,0.5438234,1.58004,0.1142326,191.2581,-410.9269
0,104,4.900788,384.1979,-29.13417,253.2373,-4.884734,-1.776839,7.198321,-1.339331,-0.08980122,-1.492015,193.1734,-426.6403
0,105,18.76488,309.5678,-80.0652,-60.24905,-2.429025,-3.517925,-7.783117,-7.820598,2.597921,2.089237,739.8326,-2104.893
0,106,7.650531,10.83166,94.96759,-439.1756,-7.056681,-5.231056,-1.302166,0.08654761,-0.3555719,2.463542,301.6464,-661.9551
0,107,3.551034,84.22909,323.027,-224.0238,-1.423958,5.240487,7.027586,-0.2560649,-1.020478,0.8449758,140.048,-332.1163
0,108,8.163638,-185.2556,263.372,-348.8662,2.462212,7.386236,4.272155,1.047114,-1.266263,1.762865,321.9342,-646.3551
0,109,7.817896,-22.90108,261.234,157.2149,-4.02487,3.815935,-6.937922,-0.3528945,-3.449883,-2.515511,308.3992,-929.6317
0,110,16.94942,400.7353,-20.64981,124.3481,2.412579,-2.429828,-8.194201,-7.039738,-1.860319,-1.676079,668.3962,-1626.377
0,111,9.305063,266.9377,-69.96488,-194.7287,3.486934,-4.888206,6.544077,-3.046305,1.078443,2.84397,366.9834,-1009.688
0,112,11.32979,12.2507,-185.4047,-73.55226,4.705947,-2.493588,7.106391,-0.1181488,11.50352,4.05784,446.7603,-1674.035
0,113,10.88577,-158.2452,-253.5279,-387.1627,-8.339669,0.6539239,2.985078,0.550824,2.236504,3.038372,429.3806,-852.1362
0,114,12.39642,-154.7415,-266.1623,359.5246,-5.805492,-3.957085,-5.431631,1.269771,2.062522,-2.762427,488.8211,-959.5018
0,115,4.892352,9.436308,154.1485,-42.86971,-4.689707,-1.773992,-7.33067,-0.816248,-7.347823,2.075361,192.9522,-890.421
0,116,2.833791,-214.0045,-11.95095,158.2407,4.678624,3.677023,6.59381,1.523144,0.1618734,-0.9357699,111.7766,-344.9905
0,117,3.863089,-149.2866,249.0016,115.399,3.580959,-1.558088,7.976976,1.234551,-1.730526,-0.6915696,152.3661,-453.825
0,118,15.44207,258.5544,-418.4004,39.55996,4.82249,3.6005,6.530957,-1.826107,3.973834,-0.4389191,608.9844,-1164.113
0,119,11.81107,103.5134,465.1852,-91.68686,8.417553,-2.221542,-1.754242,-0.6780891,-3.305779,0.7247375,465.7566,-930.8228
0,120,1000,2.168956E-05,1.549984E-05,-7.055924E-06,0.001084478,0.0007749919,-0.0003527962,54.22391,38.7496,-17.63981,0.0009505854,-57209.31
1.016898,0,1.956432,-312.6664,-174.9833,-154.5219,3.489849,1.279761,-8.093976,0.5999281,0.2990242,0.2435029,77.60116,-176.8396
1.016898,1,3.511357,161.6156,19.77807,85.14265,-1.122898,-8.353352,3.222618,-2.048094,-0.3528596,-1.438496,142.9555,-589.2736
1.016898,2,9.897078,-239.7845,-54.3018,247.2077,-3.727929,-6.048278,-5.233727,3.189663,1.016332,-2.63827,385.3478,-984.8954
1.016898,3,38.81238,-127.201,31.68137,439.4236,-8.397395,-1.472551,-2.476853,3.890548,-1.279277,-11.52228,1529.585,-3205.311
1.016898,4,3.858369,-218.718,-109.7264,416.2091,7.755078,-3.092423,3.103585,0.64926,0.4707764,-0.8610085,153.0549,-308.6192
1.016898,5,7.814246,352.3023,234.689,-224.2295,5.491756,-2.190366,6.690085,-1.680817,-1.301763,1.494084,311.4537,-646.001
1.016898,6,8.842259,-64.90681,56.85649,-143.2072,7.249182,5.37707,0.04290451,5.170913,-3.719174,11.47279,360.169,-1512.91
1.016898,7,2.548358,143.8065,-222.9086,-237.2207,4.298904,6.951425,-3.553553,-0.6054056,0.8291656,0.6418189,101.2088,-263.679
1.016898,8,4.38372,-134.6366,210.1885,50.69936,7.691997,4.559331,-0.366876,1.771145,-2.357957,-0.4794801,175.5437,-587.8497
1.016898,9,3.845297,-61.12401,-361.1362,-54.89454,-3.432377,1.956513,-8.003714,0.1683365,1.402042,0.06345345,153.1747,-362.0215
1.016898,10,16.014,349.5222,76.38099,-42.78012,-2.098664,8.745585,0.2344342,-7.11061,0.5720798,0.8100054,648.1235,-1750.029
1.016898,11,1.426826,26.34507,308.9723,225.6514,7.809258,1.806356,-3.7754,-0.09223973,-0.4754412,-0.3787949,56.00369,-143.0029
1.016898,12,4.171846,203.0231,5.300256,379.5746,0.9030145,8.825666,-0.7845771,-0.6900075,0.08108523,-1.228992,165.4625,-362.403
1.016898,13,9.948167,334.2845,-224.0635,-184.5531,-5.325171,-6.930446,-0.8899027,-1.823737,2.223312,1.747403,383.902,-876.0912
1.016898,14,3.986861,-73.79507,74.86807,173.7679,-6.9707,-5.270231,-1.385479,1.618041,-1.254328,-3.303021,156.0568,-605.6077
1.016898,15,8.167228,-165.5237,196.9501,175.416,7.511372,1.850989,4.500829,2.853725,-2.180306,-2.623342,327.1151,-936.8156
1.016898,16,2.542898,-253.7738,-90.1248,-107.2032,4.405345,-2.78879,-7.183944,1.30194,0.4982262,0.5750207,100.1819,-287.5724
1.016898,17,2.562268,246.6492,205.7378,-319.1279,-1.87175,-6.684777,-5.531381,-0.4317206,-0.3920124,0.6168948,100.9353,-219.8075
1.016898,18,24.1929,363.3666,-84.62767,134.5869,3.240316,1.959495,-8.108481,-7.956583,3.739893,-4.359221,968.7653,-2401.831
1.016898,19,2.784997,463.4413,76.53316,27.86678,0.1564225,-4.961877,7.303595,-1.059695,-0.0760293,-0.1711534,108.597,-248.2226
1.016898,20,11.9815,-103.3927,122.2929,-42.68481,1.095918,2.549574,8.612986,12.66984,-11.68989,4.964555,490.5518,-2101.635
1.016898,21,17.96817,115.6505,-15.37832,-454.2999,-9.031123,0.1586295,-1.610809,-11.32972,15.86741,22.60112,756.2896,-1603.638
1.016898,22,6.573841,-105.6175,134.6009,-152.004,-7.347054,-4.650053,1.840455,2.819312,-3.193577,4.133633,259.632,-913.0916
1.016898,23,9.025053,-86.36917,-406.1307,-213.6817,-1.321597,-3.739237,7.919995,0.3017475,2.446671,1.018581,354.0295,-712.0448
1.016898,24,3.630253,59.77378,-36.29494,39.08941,1.777602,3.489802,-9.753695,-16.42049,10.27934,-11.0882,200.5228,-1095.756
1.016898,25,7.043995,195.0765,276.612,-129.2476,-0.6729146,3.918498,7.946817,-1.321604,-2.401651,1.149317,278.0946,-718.6083
1.016898,26,1.844032,-248.0336,96.3794,-221.9113,0.1846637,8.186482,3.618148,0.5348768,-0.06895157,0.4862055,73.89368,-188.3791
1.016898,27,9.336091,-97.79837,-38.57755,449.922,8.486004,-1.403159,1.550541,-0.4055437,2.697321,-3.035217,356.57,-823.9792
1.016898,28,26.3341,328.2113,169.6349,-52.36705,3.854795,-6.474149,4.820119,-9.117672,-7.720383,0.9720019,1053.464,-2751.242
1.016898,29,13.85185,463.5941,-155.7746,-42.8647,2.632364,8.474156,-0.3484084,-4.342981,1.426759,0.3971713,546.1927,-1142.306
1.016898,30,2.648722,-199.4965,-168.447,-235.8976,-5.280783,7.087422,-0.3502151,0.6576096,0.4286154,0.6680052,103.6192,-262.937
1.016898,31,0.6995615,80.58181,82.19839,16.61039,-2.797844,1.307559,-8.738295,-1.422474,-1.448785,-0.3099024,30.04457,-159.289
1.016898,32,10.46122,30.79781,21.38894,195.0516,-3.680219,8.144448,-0.9674665,-1.847565,-0.4237505,-10.647,422.6961,-1588.168
1.016898,33,5.041356,-62.09528,219.7886,127.5466,0.8341208,-4.49472,7.599614,0.7862561,-2.247345,-1.513431,198.2574,-670.5869
1.016898,34,8.297885,-168.0836,347.4895,245.7385,2.893128,5.596964,-6.2686,1.226129,-2.165645,-1.497986,327.7314,-706.6564
1.016898,35,6.524663,326.6606,213.5192,-107.7974,-5.077935,7.086514,-0.09053431,-1.763943,-2.412075,1.818572,247.9773,-659.7756
1.016898,36,4.212717,-147.0541,173.7132,100.485,-5.287755,-6.496598,2.598775,2.063995,-1.616745,-1.187018,162.0206,-568.9356
1.016898,37,8.70294,159.4574,196.2232,428.3095,-7.293371,5.089013,0.2370074,-0.9171465,-0.9453987,-2.085756,344.4079,-672.009
1.016898,38,9.007389,184.4893,-281.7774,19.65142,5.157609,3.190843,-6.563396,-1.578465,3.9243,-0.07092607,359.6677,-944.4422
1.016898,39,1.554811,395.3831,0.05844611,-286.8958,4.970353,-2.025459,7.109485,-0.3693316,-0.001970363,0.3178206,61.68844,-126.4322
1.016898,40,14.04851,89.75085,-44.55526,-72.09348,4.312574,6.710055,4.559375,-26.09426,13.36956,21.29637,592.9245,-3014.267
1.016898,41,3.008777,-248.5694,164.5759,-16.31005,-2.760807,-5.361853,-6.430295,1.560959,-0.704796,0.1193041,116.9214,-345.1425
1.016898,42,4.768532,98.64549,40.0402,383.8966,2.978638,8.197006,-1.806772,-0.5717203,-0.01701856,-1.702661,189.1381,-446.8161
1.016898,43,4.086172,-172.3745,-342.2591,-271.7457,-7.76084,0.6440997,4.459971,0.1546472,1.265699,0.9798939,164.5437,-338.7814
1.016898,44,5.950146,-170.2661,-220.9093,-365.4358,8.33075,-2.639433,-2.346286,0.9110839,-0.8214526,0.5080068,243.5783,-507.8477
1.016898,45,7.323854,182.5871,-223.5553,83.3533,-4.544078,-5.372648,-5.365686,-1.61414,3.114499,-1.542753,286.7457,-842.8698
1.016898,46,8.295422,-228.1263,-166.2565,47.51643,1.519011,0.9570491,8.704511,3.812554,2.949719,-0.8120337,327.6353,-926.9296
1.016898,47,6.481738,140.1834,166.9344,-306.8844,7.433259,1.726239,4.547379,-0.8749927,-1.165757,1.996126,255.7431,-635.1558
1.016898,48,3.583301,83.52275,398.5955,142.3988,3.691165,-3.542967,7.244374,-0.2852501,-1.12735,-0.4428802,140.9281,-324.1654
1.016898,49,6.556165,-2.86802,219.9955,-358.4253,-5.246833,-6.252031,-3.646636,0.07597847,-1.538648,1.428669,261.9683,-594.9193
1.016898,50,13.53068,273.6834,116.6808,-52.16037,2.783185,-7.916018,-2.929523,-3.292935,-1.761323,1.352755,534.405,-1663.62
1.016898,51,7.145678,183.5429,21.72562,94.19688,-1.144292,8.793072,-1.499713,-7.44872,-0.8700935,-4.107236,288.9593,-1087.254
1.016898,52,8.577924,-105.7208,257.5085,-66.37861,6.572981,0.8095189,-5.845842,1.75617,-4.683363,1.716937,334.6817,-1040.741
1.016898,53,5.945511,-397.2919,-168.4611,163.1971,0.1019051,6.235395,6.344692,1.50677,0.6594381,-0.5189012,235.2807,-459.1655
1.016898,54,2.861878,-70.76053,446.7475,197.8406,8.306457,2.166565,-2.326443,0.1549454,-0.8175699,-0.3839638,113.1924,-231.156
1.016898,55,10.13861,-421.0546,-31.88598,-204.6446,-0.4450588,8.875103,-0.2012015,2.616877,0.2641678,1.132935,400.5056,-773.1033
1.016898,56,4.433947,-288.0477,72.17808,-353.0212,-6.235361,2.554716,5.782555,0.8658908,-0.1285687,1.010105,174.7956,-354.4804
1.016898,57,13.76636,-202.4066,-306.3604,-237.4783,-0.6575239,-5.042953,7.256319,2.408266,2.558224,1.673532,540.4528,-1155.089
1.016898,58,16.61012,72.25809,-207.2638,-263.9834,6.04331,5.973644,-2.747389,-0.8551095,4.868652,5.639839,662.3632,-1692.244
1.016898,59,3.106711,180.6152,86.1064,-367.5469,7.005518,-4.834024,2.49026,-0.514928,-0.2371835,0.9077628,122.1659,-284.6997
1.016898,60,6.31743,-7.009541,464.052,109.9075,6.87361,1.188886,-5.471807,0.06267769,-2.309099,-0.1868243,248.277,-523.8291
1.016898,61,4.348385,278.6479,11.59992,-226.3593,-0.7735541,8.810447,-0.1348255,-1.327513,-0.1886065,1.406897,170.11,-453.7366
1.016898,62,6.478002,-3.578582,270.1971,77.91231,-2.041266,2.047596,-8.342367,-0.3564568,-3.820289,-0.5972551,252.4947,-806.8079
1.016898,63,15.8251,9.346639,108.9925,277.4657,-7.450469,4.575564,-1.836936,-1.089225,-3.053998,-7.806584,631.5765,-1843.32
1.016898,64,15.24969,-155.2789,377.9176,-173.0287,6.271401,4.442249,4.480107,1.831444,-4.225031,2.178825,603.3954,-1280.05
1.016898,65,8.188061,-71.2636,44.1595,300.8856,4.910059,-7.076211,2.005472,1.024691,0.09674504,-3.520497,320.167,-939.5278
1.016898,66,1.022751,27.54789,206.6652,302.6468,-6.483409,5.173855,-3.232111,-0.07805783,-0.2737377,-0.3629255,40.52645,-105.5984
1.016898,67,10.46331,-72.94727,1.086912,-420.5792,6.087003,-6.430879,-0.9333952,1.107393,0.2064603,3.192794,414.7607,-909.9501
1.016898,68,8.224027,-91.95965,289.799,159.0794,-5.587451,1.54816,-6.710703,1.366216,-3.665285,-1.958038,323.4096,-902.1401
1.016898,69,5.703017,414.0974,-246.4881,-35.20927,1.779255,2.097154,8.462395,-1.351807,1.341486,0.06479248,225.7708,-478.9089
1.016898,70,3.545538,344.7879,-59.24659,211.9384,-2.067292,-8.621319,0.5888555,-0.7881417,0.102398,-1.302501,139.9558,-350.0176
1.016898,71,2.427324,260.4006,250.455,162.8443,0.3797539,4.360771,-7.761187,-0.5743127,-0.5719409,-0.4415548,96.36057,-231.6615
1.016898,72,6.738724,-4.961829,206.2466,-433.2349,-8.511216,2.103769,1.330073,0.1051933,-1.182123,2.217933,264.9522,-552.1782
