time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz
1.006278,52,12.5534,25.89906,48.17912,469.461,-9.13338,-0.05026044,0.4046235,-0.2765923,-0.6167269,-3.436986
1.006278,53,3.500751,339.7632,-77.38553,-260.079,5.545645,0.139251,7.877095,-1.419813,0.4739464,1.535192
1.006278,54,17.59973,50.12645,376.3985,172.7839,-9.209916,-0.312405,3.07024,-0.5678726,-5.385063,-2.584778
1.006278,55,10.1371,-331.8774,-233.7025,-163.5506,4.260417,0.1909948,-8.502975,2.860806,1.896567,1.204291
1.006278,56,5.080445,-195.804,-237.264,-135.5804,5.987699,0.482729,-8.766206,1.162308,2.449529,2.098843
1.006278,57,5.923798,-240.7991,-273.0698,168.2924,-5.746357,0.2442835,-8.109057,1.235859,1.417114,-1.039974
1.006278,58,3.587536,-259.9669,80.62659,211.924,-6.792174,0.123308,-8.400417,0.8291256,0.4423464,-1.175764
1.006278,59,12.28647,-293.0783,182.835,-51.37112,1.806237,-0.2203831,-10.45694,4.248521,-2.660672,0.9059203
1.006278,60,9.59197,146.1138,261.6002,167.5266,-7.913117,-0.3038795,7.216735,-1.756132,-2.85973,-2.079685
1.006278,61,12.62012,233.9676,-42.48615,-71.1846,3.372283,0.3415727,12.03766,-11.48023,4.286492,2.188524
1.006278,62,12.46966,-410.2242,215.9747,-186.0194,3.75671,-0.1209845,-8.04662,3.057168,-1.477691,1.46014
1.006278,63,6.386756,106.6285,303.1339,-341.949,8.748961,-0.2209985,2.726,-0.4568477,-1.383344,1.4134
1.006278,64,4.415798,-218.0721,-230.492,50.49963,-2.725329,0.3424203,-10.81675,1.388692,1.481304,-0.6886021
1.006278,65,9.318118,227.2516,-302.8516,281.315,-7.129666,0.174557,5.767587,-1.517311,1.596491,-1.477989
1.006278,66,5.187761,209.1206,-106.4159,-323.9415,8.326652,0.1248018,5.518266,-0.8007153,0.6316633,1.795077
