time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz
0,0,6.398856,-306.995,331.1507,-31.82769,0.9610291,-0.004850148,-9.283509,1.334913,-1.55177,0.1987208
0,1,4.519636,-389.1401,184.7954,-105.0227,2.458352,-0.002801845,-9.104277,1.222602,-0.6331661,0.3459262
0,2,11.27338,-483.3302,72.42727,84.82627,-1.538672,-0.000776454,-8.782866,3.255549,-0.4376629,-0.8610817
0,3,10.72375,258.8027,362.5414,182.4494,-5.213769,-0.004164865,7.398311,-1.552358,-2.233148,-1.202228
0,4,1.353786,298.9636,-307.4758,169.9969,-4.569251,0.003896316,8.037391,-0.2410447,0.263739,-0.1407977
0,5,1.48741,363.5457,-122.6585,80.86826,-2.179166,0.00243049,9.788945,-0.5155532,0.1807568,-0.09437014
0,6,8.019165,22.6979,-12.33935,-12.63653,18.18234,0.4081544,32.25982,-297.086,163.6529,175.9663
0,7,11.96339,-275.7824,-126.9636,-172.2761,5.634027,0.004378475,-9.016118,5.329977,2.619071,1.065716
0,8,9.649689,-66.91618,-243.455,-294.5364,9.830633,0.004838597,-2.233834,0.3116127,2.334548,3.067431
0,9,4.374626,-163.4511,-298.7718,-187.8677,7.596071,0.008598506,-6.612258,1.093715,1.880762,0.6606466
0,10,21.57473,-251.0782,-38.08813,-225.5263,7.201201,-0.0005793002,-8.01665,6.416707,-0.6249123,4.439113
0,11,4.059169,26.56514,141.723,-403.8788,9.567225,-0.003189355,0.629133,-0.3163652,-0.6473065,0.8725099
0,12,3.902966,140.7166,207.5008,-156.3224,8.589722,-0.007613432,7.727182,-1.000004,-1.485748,1.453154
0,13,3.214261,-73.97569,429.226,-32.05174,3.757733,-0.006334075,-8.727241,0.09435496,-1.017969,0.1005884
0,14,2.594618,-140.8367,63.64929,-331.0325,9.559678,-0.002348877,-4.064996,0.254922,-0.304722,1.014681
0,15,3.984432,44.74904,214.67,24.56231,-6.374279,-0.01729995,11.75043,-0.6647974,-3.446524,-0.4065818
0,16,11.85976,-100.4161,-110.925,51.87218,-7.260493,0.02317966,-14.01115,12.3927,13.74526,-6.859203
0,17,14.22049,-105.9798,-34.31014,-236.7376,11.2038,0.0009307039,-5.015226,2.405274,0.6617535,8.224854
0,18,3.87061,-49.56349,157.1912,-420.6401,9.27966,-0.003336514,-1.092488,0.3306205,-0.6457173,0.9428988
0,19,7.13878,-110.377,-368.6259,-161.1997,8.0178,0.007498851,-5.499228,0.5184762,2.676632,0.5259997
0,20,8.651905,-31.30924,-26.76264,-35.36801,20.13239,0.1321728,-17.91974,68.46941,57.17731,74.80293
0,21,5.3529,144.8289,368.1959,-33.67746,2.267731,-0.007144994,9.704052,-0.6183479,-1.912322,0.2092028
0,22,0.8693218,-19.97543,239.8222,240.6099,-10.72793,-0.00625439,-0.8872482,0.02414125,-0.2718539,-0.2695442
0,23,5.528447,-6.884712,-278.7462,-197.9658,10.73508,0.01145949,-0.3837604,0.9636386,3.16766,0.3065135
0,24,2.245319,293.5695,-42.60258,-191.3544,5.769795,0.001483437,8.85498,-0.7770041,0.1665395,0.4725643
0,25,11.57492,-262.2711,-49.48601,321.5081,-7.521944,0.0001109158,-6.143806,4.899858,0.06419203,-3.890893
0,26,8.373837,-402.0878,-39.45565,-288.6695,5.200982,0.0002352835,-7.237375,2.702714,0.09851126,1.501395
0,27,1.822358,-71.58319,198.1618,404.1249,-9.158327,-0.003177956,-1.624002,0.1496516,-0.2895687,-0.5253571
0,28,5.592865,239.162,-418.987,-1.739099,0.06950091,0.004574563,9.040789,-0.8596267,1.279246,0.06963743
0,29,6.243428,-345.5032,-36.82323,-231.013,5.407954,-0.0001071681,-8.081965,2.570533,-0.0334548,0.637718
0,30,12.80995,33.30565,124.7645,-164.4856,13.46066,-0.01186537,2.71828,-1.704556,-7.599741,9.675542
0,31,3.039187,216.4879,102.9526,111.3402,-5.589702,-0.00569057,10.862,-2.167238,-0.8647352,-0.8485616
0,32,3.207731,182.1102,-206.5892,-5.835677,0.3906877,0.009967182,11.95868,-1.319784,1.598602,0.09432726
0,33,4.694377,409.1247,-233.5007,24.45464,-0.5461686,0.00276494,9.126909,-1.1028,0.6489837,-0.05287543
0,34,4.500194,-169.8307,-342.5333,216.5951,-7.456883,0.00474302,-5.842886,0.4318274,1.067225,-0.6254588
0,35,5.568136,-23.5062,-94.64987,-485.472,8.913106,0.001118519,-0.4295519,-0.04986378,0.3114033,1.476537
0,36,14.16855,-126.4579,254.7986,37.48176,-3.347757,-0.009801937,-11.23584,2.668994,-6.94396,-1.158667
0,37,2.522339,303.8738,190.2513,-84.64263,2.775903,-0.003886028,9.967028,-0.8667406,-0.4900941,0.2438332
0,38,4.586673,44.85477,-57.57135,-60.8477,16.42016,0.05457783,12.05689,-9.712908,12.51653,13.23384
0,39,9.591427,198.792,-85.71301,97.32927,-5.668571,0.006782016,11.57576,-6.832403,3.252461,-3.434159
0,40,5.674831,324.6793,55.45658,-336.3535,6.583169,-0.0001265739,6.357555,-1.186632,-0.03591426,1.083134
0,41,10.2764,136.5742,3.869144,129.9917,-9.968618,-0.0009284214,10.47508,-7.868428,-0.4770413,-7.406358
0,42,13.49533,-199.2571,303.276,29.65513,-1.537767,-0.007295037,-10.29327,3.282458,-4.922447,-0.7748187
0,43,12.34426,-201.8745,-140.5596,-238.1572,8.189904,-0.04271189,-6.921881,5.070199,-26.36233,14.20267
0,44,10.629,-379.4695,-195.0866,120.0044,-2.843473,0.002824313,-8.993341,2.57064,1.500982,-0.7678353
0,45,3.384365,-351.6693,80.88834,18.6755,-0.5532102,-0.002021468,-10.43298,1.179521,-0.3420691,-0.2333079
0,46,3.146412,-5.129664,454.8286,101.8774,-9.186799,-0.005827308,-0.4471817,0.01380735,-0.9167555,-0.1914968
0,47,23.6656,336.2167,67.02584,258.86,-5.846955,-0.001014943,7.590129,-6.513416,-1.200962,-4.790074
0,48,3.175063,-241.8214,-51.07481,314.2297,-7.888248,0.002002739,-6.05197,-2.296769,0.3179412,0.1841063
0,49,2.610296,-236.4562,195.1189,337.1742,-7.615597,-0.002445503,-5.342029,0.3799545,-0.3191744,-0.5732886
0,50,5.900491,147.8203,-12.05931,168.0822,-9.960469,0.002885374,8.753598,-3.30536,0.851256,-5.083732
0,51,6.424753,-197.6652,282.5368,226.374,-7.36605,-0.004500139,-6.430189,0.9917818,-1.445614,-1.30293
0,52,1.927648,-413.5526,62.75724,-113.8127,2.533187,-0.0009599605,-9.195314,0.6306807,-0.09252329,0.1484698
0,53,14.78216,76.06399,-142.7524,102.5875,-11.51479,0.0181402,8.559028,-6.127708,13.40756,-9.348267
0,54,9.792126,-207.2225,-130.5967,-120.7662,6.048389,0.006146787,-10.38611,4.078366,3.009506,0.9458956
0,55,6.47985,463.1394,142.3145,-44.14848,0.8527473,-0.001454926,8.962308,-1.633868,-0.471385,0.123468
0,56,2.459198,-440.5491,68.45636,60.85386,-1.281907,-0.0005293218,-9.272309,0.3612708,-0.06508537,0.05864511
0,57,10.36354,147.0226,249.137,-106.0386,6.624412,-0.009126953,9.170619,-2.499097,-4.729377,1.716806
0,58,17.86613,156.7822,102.6511,96.93139,-7.185455,-0.01020419,11.6307,-12.01823,-9.115466,-7.374949
0,59,8.340013,426.3655,-52.27334,-187.7726,3.694778,0.001007324,8.394038,-2.098455,0.4200547,0.846077
0,60,11.02415,195.7167,37.99203,-223.8473,8.633193,-0.0008504614,7.550888,-3.952984,-0.4687805,4.465134
0,61,4.207255,437.7085,60.50259,-186.3189,3.549837,-0.0009577359,8.344267,-1.046671,-0.201472,0.415318
0,62,8.957778,275.3601,137.2513,-370.8209,7.262151,-0.00190633,5.394659,-1.335197,-0.8538242,1.885757
0,63,12.15218,214.8777,268.9999,37.92373,-1.849642,-0.006763433,10.50833,-3.307756,-4.109523,-0.6198734
0,64,0.2768869,-209.3902,259.8735,157.9014,-6.224318,-0.004947333,-8.250171,0.06435707,-0.06849258,-0.04951888
0,65,12.46502,154.8056,109.5642,-121.3824,8.167323,-0.007927908,10.41181,-7.58582,-4.941077,5.549003
0,66,13.54352,262.3974,-162.8128,317.283,-7.273204,0.002749253,6.013525,-2.311595,1.861728,-2.917166
0,67,4.081858,-212.9764,248.4502,-58.76437,2.891933,-0.005834037,-10.49852,1.141919,-1.190685,0.5382295
0,68,6.267424,239.4678,104.384,213.3961,-7.193655,-0.003779054,8.071129,-1.799851,-1.184247,-1.856154
0,69,10.19704,-246.6467,104.4963,-284.484,7.591018,-0.005284318,-6.579422,2.196476,-2.69422,2.714619
0,70,6.164408,218.6656,-7.69492,201.6124,-7.805669,0.0007154631,8.461784,-2.587323,0.2205203,-2.515818
0,71,7.445947,-200.9934,-150.7137,-234.6311,8.126652,0.08352869,-6.994624,-0.9530438,31.09751,-7.841519
0,72,8.156367,-248.41,44.39771,-282.6774,7.663837,-0.001757773,-6.731833,1.879657,-0.7168521,2.557841
0,73,12.51878,-126.1001,-252.6366,-172.02,8.803851,0.007203671,-6.462996,1.635347,4.509058,1.665606
0,74,13.43225,-206.0663,-184.5535,368.8251,-8.073839,0.002637451,-4.511862,1.209091,1.771344,-3.062864
0,75,11.06107,237.9389,-245.8414,-249.1255,6.980252,0.003680251,6.666598,-2.144764,2.035375,1.969437
0,76,9.914105,-285.9484,-57.67095,-296.9989,7.013801,0.001237958,-6.746811,2.856685,0.6136621,3.398352
0,77,18.63652,24.93867,-253.4207,-217.7949,10.77542,0.005743202,1.22952,-3.312655,5.351666,5.65973
0,78,9.619702,-105.9644,167.677,67.72466,-7.402503,-0.01404046,-11.5483,4.519427,-6.753251,-3.340036
0,79,7.091356,-363.0242,295.1522,5.082756,-0.1279092,-0.003219607,-9.180069,1.863397,-1.141569,-0.2627125
0,80,6.355331,-166.102,-233.6319,-252.2797,8.487247,0.006208584,-5.587852,1.114738,1.97288,1.927316
0,81,2.778332,-339.7548,33.23285,63.65936,-1.961566,-0.0001035317,-10.47514,1.025617,-0.01438227,-0.3330436
0,82,4.902539,344.2408,333.3517,-54.85087,1.423374,-0.003840057,8.929375,-0.9918424,-0.9413016,0.1913181
0,83,5.108023,105.1258,-448.6646,-20.27083,1.765388,0.005547773,9.076001,-0.2335413,1.416908,0.04933354
0,84,10.35265,-227.7436,385.5919,-105.5145,3.88802,-0.005331795,-8.401023,1.24785,-2.75991,1.013816
0,85,12.15542,177.432,-84.71155,24.54667,-1.930694,0.009692929,13.97636,-11.83403,5.891082,-0.4900387
0,86,17.9053,-0.4774912,32.30843,294.0607,-11.54513,-0.0006558225,-0.02032525,0.2610752,-0.587135,-9.528926
0,87,6.914972,-284.0056,-73.21092,-362.9702,7.241134,0.00151629,-5.659857,1.275692,0.5242553,2.672507
0,88,13.02756,-13.44544,149.8601,356.3072,-10.09002,-0.003185713,-0.3819068,0.1716822,-2.075103,-4.473193
0,89,6.908321,0.8920374,109.451,-282.0779,11.41581,-0.004115735,0.03658076,-0.1004882,-1.421641,3.357122
0,90,9.395409,-337.294,40.22857,254.4998,-5.804096,-0.001017808,-7.695177,2.325605,-0.4781359,-1.702446
0,91,6.78772,173.2818,-394.5077,59.72333,-3.095165,0.005233541,9.003159,-0.7113057,1.776191,-0.493225
0,92,2.225054,254.5194,-64.3433,215.4051,-6.963489,0.003198298,8.224098,-0.8188629,0.3558193,-0.6605834
0,93,9.405678,43.55009,350.8153,153.667,-9.728443,-0.006616911,2.767004,-0.3711469,-3.111827,-1.496725
0,94,12.49593,-359.5271,-179.0794,293.4247,-5.628621,0.002133454,-6.898701,2.334418,1.332974,-1.809487
0,95,5.099747,-364.9062,78.95229,-42.327,1.181833,-0.001562173,-10.17586,1.818247,-0.3983343,0.2503969
0,96,5.333154,-54.74448,-247.9159,-377.0189,9.216933,0.003532923,-1.336406,0.002258026,0.9420812,1.740147
0,97,16.5792,8.441324,105.9782,-473.0427,9.01661,-0.0009710262,0.1632555,-0.3756268,-0.8049419,4.797111
0,98,0.6850521,-268.7583,323.2482,-74.22644,2.555988,-0.004211232,-9.263617,0.1275094,-0.1442457,0.08514597
0,99,7.867382,198.9572,-71.90436,452.6894,-8.133132,0.0007805224,3.572457,-0.6709436,0.3070334,-1.886166
0,100,1000,0.0001015635,-9.274401E-05,-0.0001057035,0.005078176,-0.004637201,-0.005285174,253.9088,-231.86,-264.2587
1.02,0,6.398856,-305.9037,331.0171,-41.27911,1.174628,-0.2522846,-9.248184,1.344755,-1.552944,0.2436335
1.02,1,4.519636,-386.4893,184.7184,-114.2672,2.733564,-0.1453413,-9.022815,1.216487,-0.6301203,0.3754217
1.02,2,11.27338,-484.7466,72.40594,75.82819,-1.244229,-0.04027317,-8.858026,3.253678,-0.4355453,-0.8016826
1.02,3,10.72375,253.4085,362.4266,189.9355,-5.359777,-0.2169823,7.281627,-1.518369,-2.241685,-1.250279
1.02,4,1.353786,294.209,-307.3685,178.139,-4.749688,0.2026445,7.928988,-0.2379676,0.2638254,-0.1468366
1.02,5,1.48741,361.1395,-122.5916,90.81778,-2.531544,0.1262458,9.719817,-0.5121825,0.1803764,-0.1069962
