time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz,ke,pe
0,15,7.464984,148.4272,56.98269,-392.2687,8.310669,0.004866817,3.155089,1.25438,1.816536,5.891363,294.9484,-730.4256
0,16,11.78398,26.61379,351.3596,-264.1584,8.836968,-0.004624958,0.8886573,0.246377,-2.725021,2.564276,464.7705,-1043.838
0,17,1.749824,-198.0743,-223.6951,-341.7285,7.684427,0.002954141,-4.452147,0.2718001,0.2584613,0.4155874,69.0061,-147.3942
0,18,3.773428,293.9683,248.0007,-173.5905,4.515867,-0.00486625,7.648661,-0.6982328,-0.9181221,0.7636335,148.8525,-356.7824
0,19,5.794683,-220.255,293.5626,-80.53971,3.048824,-0.008515285,-8.343705,1.531233,-2.467169,-0.2420451,228.6373,-583.7692
0,20,6.445693,-300.8365,-59.79176,-259.9522,5.810702,-0.004894858,-6.71353,2.363306,-1.577538,2.783542,254.0756,-628.7359
0,21,11.5676,452.067,166.1158,6.492235,-0.1296499,-0.003554183,8.879273,-3.246907,-2.055667,-0.3170519,456.1006,-977.2192
0,22,8.865737,-173.9886,-15.60303,-62.06841,2.99888,0.001702982,-8.351815,10.20455,0.7549097,6.842374,349.0711,-1461.609
0,23,10.90177,-97.8897,-400.5955,-234.202,8.194318,0.005131565,-3.426568,1.61313,2.797158,2.13703,430.0108,-918.7659
0,24,5.71008,34.90679,192.8115,50.75883,-7.306003,-0.01987218,5.047182,-0.9023244,-5.673588,-1.726275,225.1259,-844.3188
0,25,10.07328,37.26378,-281.8428,-292.6129,8.80858,0.005257871,1.122421,-0.8228226,2.6482,2.943658,397.1438,-959.4883
0,26,7.235173,304.81,173.9195,-141.3553,3.736226,-0.001894638,8.057868,-1.531522,-0.6854017,1.205233,285.3864,-737.1587
0,27,6.768865,314.8403,-161.4352,-300.1249,6.125914,0.002022965,6.429319,-1.451225,0.6846588,1.287884,266.9064,-559.3615
0,28,7.895148,306.528,-98.73005,118.7236,-3.210991,0.002067795,8.279172,-3.158511,0.8162775,-1.496456,311.2866,-812.5021
0,29,10.64754,443.9118,-61.79823,-172.211,3.2096,0.001223955,8.280385,-2.891643,0.6516057,1.111764,419.8661,-854.4025
0,30,1.66911,-190.0236,-115.2961,113.1745,-4.539135,0.006112518,-7.633283,0.9391671,0.5101232,-0.5820596,65.82201,-211.0402
0,31,6.421865,-398.6228,-171.1565,-110.6639,2.377886,0.003168073,-8.556972,1.922614,1.017247,0.3556247,253.2659,-534.4269
0,32,16.98363,-9.724419,-359.3161,-163.4958,8.866186,0.003068018,-0.5340618,1.479366,2.605304,2.401103,669.9572,-1707.89
0,33,10.18686,339.9069,229.3071,-112.2094,2.783001,-0.004843374,8.432678,-2.591916,-2.466939,0.5098221,401.6434,-952.429
0,34,9.63686,-337.7382,156.408,-181.5602,4.207376,-0.002334903,-7.820869,2.906888,-1.125057,1.519325,380.02,-863.0553
0,35,5.907166,400.9722,251.2458,7.218154,-0.1606737,-0.004327688,8.878323,-1.407334,-1.278219,-0.2944763,232.8913,-501.7645
0,36,20.11301,-117.1588,150.6585,-38.29507,2.760163,-0.01741246,-8.442266,13.27563,-17.51085,2.914547,793.3644,-3053.546
0,37,4.566076,147.3074,233.5628,29.30261,-1.727673,-0.009018122,8.711078,-1.224126,-2.058872,-0.2277392,180.0582,-555.5621
0,38,4.421165,-339.6272,-97.40416,-295.8035,5.836119,0.002435117,-6.693591,1.349635,0.5383027,1.211492,174.3363,-374.4877
0,39,9.058261,-258.2574,27.05582,-424.8003,7.589581,-0.0003795395,-4.611053,1.290113,-0.1718984,2.272257,357.1833,-693.095
0,40,4.840447,-200.5215,234.8262,-349.8231,7.705338,-0.003003896,-4.415124,0.629509,-0.7270101,1.127422,190.8723,-393.4254
0,41,7.318727,-411.6849,270.8665,-19.53285,0.4226756,-0.003620438,-8.871676,2.055911,-1.32485,-0.2880034,288.67,-562.773
0,42,9.09191,71.30246,-286.989,376.4538,-8.725318,0.003520771,1.65198,-0.2408888,1.600527,-2.151698,358.495,-700.7265
0,43,4.622531,223.8911,-246.3889,-328.8619,7.339441,0.004340901,4.996713,-0.858251,1.003297,0.5193974,182.2076,-392.2082
0,44,11.177,136.5827,318.1866,-242.6997,7.739945,-0.004138313,4.355708,-1.199966,-2.312697,2.924736,440.8151,-1049.334
0,45,3.897569,345.9482,42.54006,-304.2221,5.862549,-0.0002397556,6.670852,-0.8857834,-0.0467232,0.8245249,153.7001,-328.3601
0,46,4.852601,96.35159,408.0573,-156.9301,7.573424,-0.006418288,4.63891,0.2149257,-1.557269,-0.09928781,191.3775,-435.6573
0,47,8.262941,161.0613,-44.79139,470.7439,-8.403065,0.000315259,2.872815,-0.6608037,0.1302483,-2.078595,325.8266,-603.7588
0,48,6.444927,-147.0257,-69.20413,333.5102,-8.124616,0.0004907596,-3.585492,1.040188,0.1581455,-2.293416,254.14,-592.3591
0,49,11.53244,-132.9904,-40.9936,-144.4166,6.540641,0.004718308,-6.005866,7.714546,2.720681,9.158739,454.669,-1741.524
0,50,4.364236,-113.4949,-86.91653,-389.8979,8.52753,0.001388376,-2.479118,0.4000669,0.30296,1.45355,172.0923,-391.8112
0,51,4.318119,79.03034,-65.81318,-182.1321,8.141854,0.0042458,3.54324,-1.746802,0.9166934,3.344892,170.2296,-642.0193
0,52,3.20858,-135.2609,105.875,-185.907,7.18451,-0.005777891,-5.219095,1.193768,-0.9269415,1.801585,126.5082,-417.7118
0,53,6.069744,-23.0043,-148.5543,413.9713,-8.866543,0.001735379,-0.4949687,0.2047881,0.5266654,-1.829837,239.3318,-495.3311
0,54,26.25062,-191.6764,-408.5566,18.35294,-0.850121,0.00484452,-8.839888,5.885115,6.358582,-0.5455272,1035.145,-2218.473
0,55,18.21507,19.47905,-413.4105,-160.909,8.815032,0.009001895,1.059214,-2.235078,8.198509,1.458894,717.9181,-1672.246
0,56,3.423167,-294.7785,45.41057,-301.439,6.35159,-0.001335723,-6.206851,0.8314027,-0.2286201,0.8352366,134.9886,-306.5921
0,57,13.33564,-23.58755,-272.3867,-2.665225,0.9318532,0.01108211,-8.831614,0.5331577,7.389349,0.088409,525.8633,-1657.657
0,58,6.410632,-32.33125,-223.7889,-226.7143,8.793115,0.005582708,-1.254843,0.7535037,1.789434,1.84238,252.8787,-726.8944
0,59,3.259219,14.74645,279.5568,-171.7635,8.849494,-0.00719471,0.7543781,0.09399337,-1.172457,0.6280689,128.548,-357.432
0,60,2.549404,307.2379,-180.3817,67.09618,-1.897695,0.004370433,8.675941,-0.9995779,0.5570999,-0.170002,100.5398,-257.7214
0,61,1.533485,-256.9589,-167.0996,299.1653,-6.734653,0.002061406,-5.787722,0.3646041,0.1580568,-0.3361913,60.46017,-128.4214
0,62,6.961428,173.0969,-329.3402,-323.102,7.827721,0.004109738,4.193779,-0.8329173,1.430482,1.322289,274.4926,-556.6958
0,63,3.509037,81.25211,348.5525,-16.37881,1.772596,-0.008340713,8.701427,-0.1621695,-1.463394,-0.06472638,138.3561,-352.9886
0,64,18.22327,25.27581,-281.8727,126.0443,-8.70602,0.008863484,1.752737,-1.00255,8.076082,-4.905847,718.6069,-2010.059
0,65,3.312109,11.80731,-416.2273,-218.7859,8.867462,0.007070965,0.4795388,-0.117058,1.17099,1.350672,130.5996,-303.0871
0,66,12.84731,222.9124,-237.3144,77.5543,-2.918196,0.007136213,8.387488,-4.087245,4.584057,-1.44974,506.6073,-1345.224
0,67,6.169119,19.67832,-222.9863,-115.3866,8.754967,0.01125727,1.485941,-0.4875063,3.472371,1.927034,243.2409,-814.7241
0,68,1.610635,166.4781,135.228,377.9492,-8.126711,-0.0004859178,3.577527,-0.08502679,-0.03913182,-0.4682948,63.49295,-137.6746
0,69,4.97549,-220.964,299.328,230.6932,-6.413732,-0.003971099,-6.142964,0.7609203,-0.9879082,-0.9035137,196.2134,-394.8328
0,70,4.799345,251.4561,387.5672,-59.35795,2.043055,-0.00564559,8.642058,-0.7580951,-1.354757,0.0770529,189.2364,-404.7321
0,71,2.53151,435.9512,119.0564,73.63309,-1.479945,-0.001857434,8.752145,-0.5622362,-0.2351056,-0.6468079,99.72917,-225.2167
0,72,2.464838,81.8026,-123.8112,153.3087,-7.838346,0.0121104,4.174125,-0.9277323,1.492509,-1.791738,97.19244,-358.8456
0,73,3.561981,27.53096,-7.573743,417.3216,-8.861073,-0.0002787274,0.5818763,0.01851402,-0.04964107,-1.154158,140.4439,-301.6214
0,74,17.34974,-288.8759,395.0727,-92.16899,2.697655,-0.005134562,-8.461608,2.777696,-4.454165,0.3964576,684.2405,-1310.941
0,75,20.84312,157.0655,412.522,-207.9411,7.087566,-0.006029557,5.350049,-2.539582,-6.28374,2.392425,821.8093,-1683.903
0,76,16.67679,461.9155,88.98466,21.27873,-0.4114623,0.000913172,8.870495,-5.171999,0.7614389,-0.785104,657.524,-1392.816
0,77,23.76203,426.7377,147.0324,-147.2273,2.893978,-0.001295543,8.396417,-6.759666,-1.539236,2.92138,937.114,-1955.587
0,78,16.63249,-345.1562,-55.75883,-92.64397,2.305054,0.002260189,-8.577094,5.925354,1.879629,0.9497432,655.9839,-1640.069
0,79,5.695271,199.4326,187.6718,414.4609,-8.002436,-0.001592783,3.847244,-0.4223915,-0.4535664,-1.852189,224.5083,-433.8274
0,80,2.122898,48.49699,-125.4936,298.1204,-8.765363,0.002908162,1.422263,-0.07856376,0.3086866,-0.9362233,83.69994,-222.9427
0,81,16.45918,156.469,-10.21466,-70.51884,3.631697,0.001402637,8.104412,-21.09848,1.154313,9.704049,649.0739,-2746.857
0,82,18.59227,172.7098,-190.3353,301.4319,-7.706534,0.003185043,4.413198,-3.06786,2.960859,-5.313824,733.1583,-1653.021
0,83,8.938128,-291.4241,-83.00949,-242.8411,5.685446,0.006009621,-6.823761,1.579395,2.685738,0.6148003,352.5558,-877.7474
0,84,4.370629,69.98175,-476.351,-51.12353,5.25167,0.006952518,7.160389,-0.3568312,1.519344,0.02678491,172.3148,-366.2972
0,85,5.143531,156.9176,122.0677,280.61,-7.751769,-0.002516362,4.331878,-0.7905566,-0.6471493,-1.755329,202.7968,-515.3182
0,86,4.832283,-108.428,108.7673,-108.8477,6.297296,-0.0127405,-6.259829,3.100324,-3.078284,3.598117,190.4924,-775.9177
0,87,1.583344,-172.4025,209.1976,166.4727,-6.168176,-0.00609015,-6.389776,0.421503,-0.4821402,-0.4631769,62.44368,-163.6828
0,88,11.65891,272.263,314.3907,50.85815,-1.629806,-0.00550976,8.729315,-2.749256,-3.211891,-0.8266702,459.6948,-1051.608
0,89,4.862444,413.5515,-68.99511,80.71539,-1.704076,0.001216659,8.715232,-1.592832,0.2957968,-0.4149216,191.7241,-428.4247
0,90,3.644636,183.6066,-27.2583,-285.2247,7.464958,0.001489543,4.809829,-0.8835312,0.2714421,1.248147,143.7081,-387.5851
0,91,1.31681,185.1992,36.99567,48.75858,-2.274068,-0.004537191,8.583751,-1.383075,-0.298731,-0.4199618,51.91668,-203.3947
0,92,2.148745,163.5482,-175.7941,89.03954,-4.246438,0.008885217,7.798738,-0.8099746,0.9546034,-0.5373918,84.71711,-278.8528
0,93,6.699218,-95.84272,-427.8143,17.33486,-1.59615,0.0007883774,-8.735955,0.1236294,0.2640756,0.01572301,264.1656,-646.2911
0,94,8.45409,136.6753,279.6368,-182.0018,7.102623,-0.004422372,5.329484,-1.194658,-1.869357,0.960106,333.3054,-883.7744
0,95,2.942351,-186.9542,-132.1391,295.4644,-7.502755,0.00226999,-4.750456,0.6206844,0.3339553,-0.8501835,116.0142,-274.8342
0,96,7.139525,-22.34992,-61.9231,166.6186,-8.798236,0.008670693,-1.196547,1.735065,3.095232,-8.988873,281.4427,-1146.131
0,97,14.92649,-174.6237,-17.39903,-25.81236,1.316062,0.003013049,-8.789273,19.62967,2.248713,-2.046051,589.4722,-2468.048
0,98,6.249388,16.81174,19.50014,122.4813,-8.802704,-0.009297022,1.169263,-1.953849,-2.905035,-15.93949,246.3973,-1314.313
0,99,9.074244,-392.8652,-9.420008,-95.55702,2.104339,-0.001837247,-8.628987,4.203773,-0.8335813,0.469391,357.923,-837.2972
0,100,2.467566,34.31802,99.30384,446.8773,-8.854157,-0.001555081,0.6778882,0.02317499,-0.1918633,-0.6924022,97.29076,-192.3246
0,101,4.351278,-227.9554,-136.0912,185.2761,-5.598241,0.003431457,-6.893829,1.556807,0.7465612,-1.242794,171.5822,-449.0447
0,102,4.0626,-62.88302,309.9666,74.23769,-6.784769,-0.009226814,-5.730717,0.4264872,-1.874243,-0.6396168,160.2173,-422.34
0,103,22.38834,165.8143,74.10703,-363.4686,8.076574,-0.002975192,3.685669,-5.261497,-3.330481,3.730193,882.271,-2085.564
0,104,8.672263,276.4421,116.8966,127.0537,-3.71141,-0.002965459,8.066703,-3.240197,-1.285862,-2.03565,341.8878,-923.4309
0,105,8.905188,274.4584,-192.237,-102.8387,3.114289,0.00488188,8.316617,-3.008699,2.173703,1.082178,351.1535,-904.681
0,106,2.222586,51.50636,323.9653,265.501,-8.717163,-0.004985975,1.692647,-0.01385797,-0.554088,-0.4858201,87.62993,-186.1978
0,107,3.993163,424.9416,-172.3605,62.90211,-1.30256,0.002773264,8.784519,-1.157068,0.5537048,-0.1958658,157.4593,-327.0941
0,108,5.680065,-153.759,38.31501,-322.6828,8.018429,-0.0009890507,-3.816641,0.9304338,-0.2808936,2.125838,223.9705,-570.2894
0,109,10.07733,99.42432,-33.12454,4.104283,-0.4184503,0.02293104,8.870243,-34.26296,11.55419,-1.776918,397.3334,-2449.234
0,110,6.881919,8.596597,86.08317,-371.9006,8.87909,-0.001450807,0.208824,0.2331514,-0.4992168,2.697165,271.4293,-665.0348
0,111,11.85231,63.56335,-60.03329,137.3306,-8.067206,0.01095131,3.712983,-7.295847,6.489919,-15.82586,467.3734,-2049.629
0,112,2.309462,-21.65845,-169.9868,-65.5284,8.428225,0.02140778,-2.800293,0.3898796,2.472023,0.9655113,91.08179,-376.4003
0,113,3.687105,215.9524,272.5593,-319.1633,7.354358,-0.003037188,4.978163,-0.5808007,-0.5599215,0.8969915,145.3986,-311.2333
0,114,5.261666,224.394,-146.5086,101.1097,-3.651343,0.004914807,8.094679,-2.339504,1.293004,-1.223968,207.4574,-626.474
0,115,3.268146,292.9004,145.4661,39.87268,-1.200039,-0.003716486,8.798859,-1.216043,-0.6073009,-0.2267801,128.863,-357.5589
0,116,16.30145,215.6541,210.2416,342.5062,-7.515752,-0.00311443,4.731097,-2.217013,-2.538486,-3.244651,642.846,-1293.552
0,117,9.04673,-272.8685,-384.0139,158.0648,-4.452084,0.003571479,-7.684628,1.652286,1.61551,-1.191327,356.7784,-687.8464
0,118,8.066249,-368.9633,213.8382,-27.55128,0.6625176,-0.002078627,-8.856952,2.206341,-0.8383362,-0.2435828,318.1511,-699.1128
0,119,3.850016,217.6955,-225.4858,-354.6188,7.568084,0.0004986639,4.64994,-0.4367768,0.0959932,1.358198,151.879,-324.3533
0,120,1000,1.018912E-05,3.90959E-06,-1.590863E-06,0.0005094559,0.0001954795,-7.954317E-05,25.47279,9.773975,-3.977159,0.0001520423,-57345.67
1.002003,0,7.44155,-28.46186,399.8955,-262.3648,8.901209,-0.2928945,-1.10072,0.7872261,-2.138283,1.188047,299.6299,-610.5295
1.002003,1,6.706442,-313.6549,295.3542,-157.5958,4.035636,-0.1909555,-7.899893,1.664711,-1.253756,0.9080014,264.0029,-566.8239
1.002003,2,5.855292,-41.31407,-275.876,-389.5345,8.864605,0.1588968,-0.8485177,0.312535,0.9116637,1.679561,232.2398,-478.5944
1.002003,3,10.4117,-103.0102,-288.7944,48.55271,-4.182599,0.4115228,-7.855681,2.382837,4.190768,-1.43501,413.2153,-1181.775
1.002003,4,16.16504,167.5805,296.8983,98.74667,-4.298449,-0.3684244,7.676143,-2.328465,-5.841299,-2.844353,626.6826,-1604.411
1.002003,5,3.257817,75.28859,-87.43166,-198.6691,8.2356,0.4151492,3.624359,-0.6828827,1.322387,2.658231,132.1589,-456.9661
1.002003,6,8.890208,-29.1255,85.26893,31.67317,-6.503061,-3.883734,-6.110914,11.73962,-34.5588,-13.33647,421.0245,-2308.698
1.002003,7,11.11667,110.4649,-396.7964,-8.000063,1.202794,0.3304212,8.745874,-1.719015,3.600114,-0.3864394,433.8071,-1025.953
1.002003,8,7.342257,-200.3307,-213.3705,360.4459,-7.720149,0.130479,-4.384901,0.99136,0.9397926,-1.732328,289.4504,-568.9887
1.002003,9,17.50237,-95.43237,-473.7318,15.36158,-2.215009,0.4553146,-8.658178,0.2783987,7.839245,-1.018052,700.7741,-1470.416
1.002003,10,19.63513,-188.925,243.1719,-119.2962,4.681165,-0.3225339,-7.51719,4.709857,-6.225028,3.518178,770.9289,-2086.916
1.002003,11,1.618675,117.5235,152.5294,131.4481,-6.699589,-0.5206951,5.75225,-0.6015499,-0.8270423,-0.806595,63.3258,-217.2816
1.002003,12,7.806944,26.27189,146.1501,-282.0634,8.855712,-0.2254327,0.9597068,-0.1176142,-1.727982,3.21129,309.9181,-860.2336
1.002003,13,9.993422,9.507908,-214.3175,-289.0514,8.885489,0.145797,0.4035198,-0.008015984,1.425296,3.832462,395.4197,-1036.092
1.002003,14,3.287524,351.3879,-101.943,-135.7962,3.082593,0.1142654,8.328448,-1.02604,0.3685927,0.3871629,129.6575,-315.2029
1.002003,15,7.464984,156.8211,57.11248,-388.7092,8.472123,0.2497318,3.949124,1.169737,1.832512,5.962121,326.3498,-731.5414
1.002003,16,11.78398,35.46025,351.237,-263.1587,8.854396,-0.2361507,1.106393,0.1637903,-2.731695,2.566603,469.475,-1044.252
1.002003,17,1.749824,-190.3116,-223.6168,-346.059,7.836893,0.1508023,-4.212958,0.261953,0.2590269,0.4213925,69.2831,-147.4102
1.002003,18,3.773428,298.3891,247.8716,-165.8394,4.328675,-0.2485703,7.848691,-0.7150545,-0.9202691,0.7458728,151.694,-357.1124
1.002003,19,5.794683,-217.0712,293.3371,-88.90271,3.31368,-0.4337804,-8.379633,1.538616,-2.462286,-0.1759992,235.8056,-584.0229
1.002003,20,6.445693,-294.8405,-59.92187,-266.4434,6.173481,-0.2518954,-6.275568,2.332701,-1.62753,2.866712,249.9577,-629.6577
1.002003,21,11.5676,451.7943,166.0214,15.35646,-0.410007,-0.1814696,8.848826,-3.239945,-2.059604,-0.3844498,454.0441,-977.6071
1.002003,22,8.865737,-170.409,-15.55782,-70.01642,4.132329,0.0869685,-7.547604,9.911838,0.7554871,7.477713,328.254,-1466.592
1.002003,23,10.90177,-89.62144,-400.4596,-237.528,8.337843,0.2616426,-3.22886,1.516991,2.795694,2.171659,436.1452,-918.7094
1.002003,24,5.71008,27.52665,192.2846,55.64681,-7.445353,-1.014532,4.730355,-0.6920593,-5.689065,-1.889653,225.088,-844.2176
1.002003,25,10.07328,46.02937,-281.7035,-291.3417,8.722979,0.2681944,1.41406,-0.9005485,2.649787,2.933373,393.6731,-960.6189
1.002003,26,7.235173,308.4378,173.8696,-133.2139,3.523283,-0.09600545,8.220615,-1.550288,-0.6776476,1.151609,289.4115,-737.6853
1.002003,27,6.768865,320.8561,-161.3817,-293.5994,5.909387,0.1030845,6.617248,-1.479864,0.6832243,1.25673,266.4207,-559.6967
1.002003,28,7.895148,303.1137,-98.67527,126.9042,-3.608797,0.1054181,8.084296,-3.123611,0.8158622,-1.578768,309.4518,-812.4
1.002003,29,10.64754,446.9826,-61.7658,-163.8782,2.937022,0.06239014,8.382236,-2.912637,0.6509661,1.058168,420.0023,-854.6727
1.002003,30,1.66911,-194.273,-115.134,105.3671,-3.968771,0.3121756,-7.971167,0.9646511,0.5116958,-0.5466278,66.25372,-211.1677
1.002003,31,6.421865,-396.0924,-171.0725,-119.1915,2.676751,0.1614997,-8.498511,1.916267,1.016271,0.3941242,254.9987,-534.5107
1.002003,32,16.98363,-0.8156172,-359.2353,-163.9568,8.948196,0.1563134,-0.3898967,1.314439,2.607028,2.493135,681.4397,-1709.195
1.002003,33,10.18686,342.5598,229.1787,-103.7526,2.52782,-0.2472967,8.478742,-2.607064,-2.473036,0.4302934,399.0198,-952.9667
1.002003,34,9.63686,-333.3775,156.3461,-189.2996,4.507442,-0.1191611,-7.660072,2.877204,-1.126579,1.578915,380.6942,-863.3403
1.002003,35,5.907166,400.6902,251.1312,16.06998,-0.3982314,-0.220682,8.825371,-1.399308,-1.278136,-0.3304151,230.6585,-501.8177
1.002003,36,20.11301,-114.0642,150.1966,-46.65475,3.413933,-0.889573,-8.272169,13.0381,-17.58771,3.914506,813.3205,-3061.947
1.002003,37,4.566076,145.4437,233.3242,37.98523,-1.993496,-0.4586712,8.65249,-1.203902,-2.048036,-0.3057522,180.4741,-555.2894
1.002003,38,4.421165,-333.6359,-97.33955,-302.3564,6.139573,0.1244179,-6.416865,1.334948,0.5403684,1.23524,174.384,-374.7265
1.002003,39,9.058261,-250.5959,27.04576,-429.2828,7.72974,-0.01937418,-4.358698,1.249877,-0.1722686,2.299245,356.6577,-693.4377
1.002003,40,4.840447,-192.7508,234.7466,-354.1188,7.832712,-0.153355,-4.180416,0.6040531,-0.7285794,1.144494,190.8365,-393.6285
1.002003,41,7.318727,-411.1189,270.7706,-28.42358,0.7035502,-0.1846249,-8.908176,2.055272,-1.324454,-0.2481139,292.3271,-562.4028
1.002003,42,9.09191,62.56464,-286.8957,377.985,-8.748938,0.1797291,1.41506,-0.1895116,1.604002,-2.156547,357.2148,-700.692
1.002003,43,4.622531,231.1349,-246.2745,-323.8082,7.151262,0.2199508,5.107968,-0.8796777,0.9943541,0.5058342,178.6152,-392.5365
1.002003,44,11.177,144.2666,318.077,-238.2113,7.628751,-0.2108517,4.615029,-1.281567,-2.308767,2.872704,444.5138,-1049.673
1.002003,45,3.897569,351.6939,42.53368,-297.4442,5.633073,-0.01228448,6.880073,-0.9029724,-0.04721778,0.8066178,154.0847,-328.5135
1.002003,46,4.852601,103.9474,407.8873,-152.3025,7.617118,-0.327032,4.61596,0.2101275,-1.554513,-0.1219726,192.732,-435.9196
1.002003,47,8.262941,152.6182,-44.78301,473.4882,-8.480729,0.01611839,2.620486,-0.6233809,0.1309164,-2.091153,325.5185,-603.9025
1.002003,48,6.444927,-155.0664,-69.19112,329.7438,-7.958697,0.02509703,-3.939477,1.097612,0.1593595,-2.269875,254.1266,-592.379
1.002003,49,11.53244,-126.1148,-40.86839,-150.0117,7.191829,0.2412136,-5.19498,7.318216,2.736354,9.54545,454.196,-1744.829
1.002003,50,4.364236,-104.9218,-86.87968,-392.2068,8.615578,0.07097866,-2.144881,0.3689296,0.3044916,1.463827,172.0245,-391.9764
1.002003,51,4.318119,86.95941,-65.7002,-178.1968,7.718575,0.2178544,4.309289,-1.906887,0.9277992,3.273035,168.8251,-642.6801
1.002003,52,3.20858,-127.8901,105.7219,-190.8368,7.546587,-0.2947045,-4.648945,1.131538,-0.9277244,1.856902,126.1782,-418.4288
1.002003,53,6.069744,-31.85245,-148.5083,413.3228,-8.829376,0.08847648,-0.79617,0.2457247,0.5264274,-1.8268,238.5397,-495.364
1.002003,54,26.25062,-192.4118,-408.4283,9.503638,-0.624665,0.2468047,-8.85725,5.950424,6.344439,-0.3698826,1035.613,-2219.994
1.002003,55,18.21507,28.23008,-413.1718,-159.8099,8.688241,0.459597,1.136559,-2.381459,8.221976,1.356824,701.1758,-1672.643
1.002003,56,3.423167,-288.3039,45.37519,-307.5204,6.592005,-0.06814189,-5.96033,0.8148695,-0.2288592,0.8523178,135.1889,-306.8018
1.002003,57,13.33564,-22.6352,-272.0927,-11.49136,0.9721477,0.5659573,-8.818885,0.5432294,7.410627,0.2500319,527.0118,-1658.408
1.002003,58,6.410632,-23.4802,-223.6409,-227.8225,8.904835,0.284682,-0.9672138,0.68035,1.789108,1.844887,257.4273,-727.7939
1.002003,59,3.259219,23.6089,279.3661,-170.9109,8.873252,-0.3668238,0.9467002,0.06138178,-1.171937,0.6257816,129.9865,-357.8145
1.002003,60,2.549404,305.1407,-180.2658,75.73615,-2.288327,0.2230351,8.603663,-0.9921253,0.5579616,-0.1978084,101.0956,-257.6617
1.002003,61,1.533485,-263.5715,-167.0449,293.2667,-6.494377,0.1053838,-6.004187,0.3722526,0.1588854,-0.327899,59.98863,-128.3947
1.002003,62,6.961428,180.8626,-329.2312,-318.8118,7.705174,0.2098189,4.382599,-0.8725391,1.433568,1.30702,273.6569,-557.4347
1.002003,63,3.509037,83.00112,348.3313,-7.687816,1.726367,-0.4259298,8.680018,-0.1621384,-1.467286,-0.08505656,137.7376,-352.7058
1.002003,64,18.22327,16.54514,-281.638,127.6594,-8.751178,0.4517078,1.482412,-0.6511822,8.066901,-4.94346,719.6797,-2007.894
1.002003,65,3.312109,20.65544,-416.0396,-218.0991,8.828346,0.3617878,0.8852698,-0.1416057,1.179401,1.338712,130.587,-303.2592
1.002003,66,12.84731,219.8327,-237.1254,85.88202,-3.233949,0.3637553,8.268294,-4.027205,4.57929,-1.609434,507.1825,-1345.036
1.002003,67,6.169119,28.38798,-222.688,-113.7418,8.661469,0.5742083,1.797123,-0.6632895,3.474978,1.912265,242.386,-815.6965
1.002003,68,1.610635,158.3257,135.215,381.3781,-8.176177,-0.02500753,3.285709,-0.07460643,-0.0394454,-0.4716394,62.53,-137.7255
1.002003,69,4.97549,-227.2988,299.2228,224.4584,-6.258283,-0.2024651,-6.322382,0.7854719,-0.9873776,-0.8822064,196.9787,-394.8068
1.002003,70,4.799345,253.4186,387.4176,-50.70873,1.884875,-0.2878343,8.6551,-0.7603211,-1.353825,0.04834824,188.4855,-404.7073
