time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz
48.02,38,2.812175,-88.18295,-40.54568,135.2865,-4.566496,1.52463,-13.77735,3.995808,2.729958,-3.352793
48.02,39,6.693417,-271.7912,-52.53874,154.753,-2.690302,11.97336,-12.65666,4.45728,3.038938,-3.427736
48.02,40,0.8878473,153.5169,6.756983,346.6985,-14.96262,2.137826,2.536907,-0.3756792,0.06968423,-0.7946113
48.02,41,18.0975,-152.5954,14.31395,-253.9662,14.17749,1.287962,-3.460491,5.597911,-9.49073,-1.487124
48.02,42,6.147686,-238.7112,63.46327,62.60586,7.861587,-5.715288,-15.16062,3.427145,-4.355783,0.2466517
48.02,43,3.047061,224.8438,-92.30746,-27.80536,-1.58046,-6.414367,11.57626,-2.026806,1.498118,0.523396
48.02,44,9.735305,147.8386,44.26052,287.059,-14.33362,-13.49228,-0.5209265,-8.948681,-1.907513,-8.289236
48.02,45,2.548063,246.1058,-13.97016,-220.1605,1.868945,-1.039814,14.4881,-2.562159,-0.05838367,0.2922911
48.02,46,5.256213,-95.23315,104.1164,67.90415,-2.003147,-2.647521,-15.98929,7.020575,-6.873971,-1.028376
48.02,47,6.440137,41.37901,-111.7586,147.5309,-7.072628,11.92106,12.39468,-1.867325,9.484031,-6.2062
48.02,48,5.399872,242.811,-81.66245,-108.7936,1.339328,-11.59173,9.163279,-2.77752,2.076195,1.511423
48.02,49,4.258077,-223.6625,-50.77428,174.3878,3.393407,-8.549751,-3.258672,1.915247,1.759266,-2.183901
48.02,50,3.622629,-179.6256,36.03683,-195.0972,10.50985,1.616891,-8.202376,1.424394,-0.9311497,0.8902649
48.02,51,4.635369,131.7376,5.620561,-259.332,8.130939,1.675403,11.10853,-1.34859,0.156523,2.965114
48.02,52,10.6789,131.3159,20.82545,-95.02172,13.35649,3.016164,7.773886,-7.253621,-1.27319,8.983068
48.02,53,1.627079,327.4125,-119.1293,139.0419,-1.557592,13.00165,5.851967,-0.7604548,0.4060234,-0.242313
48.02,54,5.900486,20.88211,7.943748,-322.7011,14.6615,-3.306862,6.611227,0.5331356,0.3481624,4.440515
48.02,55,6.469648,-306.7786,-45.59314,182.7815,-1.4893,15.93135,-4.50896,4.681605,0.9811738,-3.096419
48.02,56,2.61833,-178.1859,-22.76004,-270.5115,8.266505,-0.8980258,-2.978034,1.597458,1.12006,1.58615
48.02,57,0.7870048,-294.1888,-86.84785,126.8843,-0.1243272,14.59741,-7.78501,0.2896692,0.6279292,-0.2082904
48.02,58,15.15026,-63.6959,-54.91988,-299.2858,7.50995,11.69407,1.895105,-7.22986,-3.722076,10.08069
48.02,59,3.014397,127.34,3.766329,288.0122,-11.71683,-3.058656,10.81063,-3.399031,-0.2192653,-4.477152
48.02,60,3.675495,42.85413,168.2536,271.195,-9.21088,7.948421,-2.527828,-0.1154855,-2.441167,-2.111499
48.02,61,5.556186,-90.58636,-26.89126,287.2435,-9.238882,1.63255,-13.25094,2.848327,1.334494,-4.573876
48.02,62,5.192212,146.3761,73.50566,302.9955,-10.65314,-9.486692,3.819298,-3.068391,-3.924902,-5.173503
48.02,63,1.234858,-203.137,33.24365,175.1047,-1.675043,-7.229682,-13.34007,0.7292045,-0.5373728,-0.3825454
48.02,64,0.8551862,155.3841,-11.28708,-105.1362,10.39064,0.6835045,3.792748,-0.6519627,0.3727882,0.5957226
48.02,65,4.656295,69.2433,-46.50152,-239.8291,14.57571,-7.513878,1.105699,-0.8378085,0.6447716,2.055347
48.02,66,2.912702,187.2201,6.419457,223.4415,-9.367907,1.184649,11.66367,-1.947679,-1.102283,-1.756491
48.02,67,3.6969,218.7655,-37.93186,-174.6787,7.387716,-3.110844,10.1915,-1.665997,1.3591,1.157677
48.02,68,5.575702,-71.83748,-39.20397,-15.43284,12.06037,-7.109457,-8.429837,10.639,5.983179,7.922269
48.02,69,3.209786,-65.32935,-12.51407,290.2204,-11.08709,8.189175,-11.47352,0.6523334,0.06128823,-3.013564
48.02,70,1.33006,-130.2613,94.62552,308.0815,-4.285103,-14.98462,-2.864704,0.4291537,-0.3815973,-0.7796709
48.02,71,4.580718,81.76415,65.65961,296.6088,-11.86725,-14.09986,-1.224685,0.4197133,-4.009606,-6.616212
48.02,72,5.114123,133.8532,22.89262,-219.5179,9.776361,-0.04252623,7.437387,-0.0986713,-0.1639758,3.738581
48.02,73,5.00345,-174.4919,-32.0499,-146.8599,11.9676,-7.23139,-7.337893,1.194537,0.1465678,1.900485
48.02,74,1.156896,-356.438,-140.908,-21.68231,0.04851938,6.644329,-9.635925,0.5387726,0.3387282,0.09234322
48.02,75,6.919941,21.48808,-65.83566,-67.75879,5.878294,15.19316,-10.38911,-0.2451465,8.744087,12.03959
48.02,76,2.166782,161.6227,17.7305,-97.68554,8.953283,-9.092553,6.73473,-2.462369,-0.08779927,1.329826
48.02,77,7.189177,-35.61069,-119.7636,171.6156,-9.457554,-2.643231,-8.781577,2.460698,7.643103,-5.676705
48.02,78,4.149242,-248.8237,29.57249,-202.6868,8.899755,-5.764987,-9.878825,2.011924,-0.3627922,1.348609
48.02,79,13.71749,-261.1167,25.92872,88.69434,2.115868,-4.596418,-7.206519,12.75305,-5.662804,-3.032969
48.02,80,6.290562,196.1932,-9.875322,223.7761,-17.69072,-7.055717,11.22,-7.235803,2.65507,-2.743068
48.02,81,6.102728,-199.8313,-50.35994,-149.7022,8.749351,-8.521472,-6.199612,3.402262,1.921795,2.426622
48.02,82,3.079992,326.4828,-30.24593,-30.88648,-4.82106,2.178967,12.95515,-1.800566,0.5284536,0.07695492
48.02,83,9.554308,218.3057,66.44591,-191.7394,7.200059,6.007081,10.57389,-4.157862,-3.341637,4.185709
48.02,84,5.534824,352.2243,-135.3846,27.06139,-0.8189015,11.44131,7.537534,-2.428844,1.394326,-0.07358828
48.02,85,2.131332,47.48552,36.31507,257.9778,-8.426178,10.92117,-9.66631,0.04123376,-0.08903331,-1.258677
48.02,86,2.710779,-113.5222,17.96147,-46.54295,11.80546,-1.044163,-13.14053,3.193955,-0.4362632,2.516319
48.02,87,12.25734,80.22784,-1.481557,-315.6366,10.87993,0.9345388,10.24464,-2.746884,0.8426509,8.767321
48.02,88,7.288238,76.90135,236.1202,166.4293,-7.491865,4.362923,-4.738256,-1.220801,-5.376795,-2.020821
48.02,89,5.685659,103.8934,1.318228,281.0028,-14.94922,3.148652,-4.129267,-0.2590727,-2.09223,-9.085339
48.02,90,1.988317,219.5311,-7.805102,-242.1808,4.284793,2.383314,9.592163,0.264055,-3.809313,3.03312
48.02,91,7.957501,162.8977,-49.56424,232.2656,-16.80809,-4.411542,7.424506,-6.780255,6.092844,-3.049009
48.02,92,1.006147,46.07955,-86.02174,129.6271,-13.09234,6.858085,12.76928,-0.5999903,1.794271,-1.317104
48.02,93,5.944466,-4.968751,-11.66561,238.1904,-15.81039,1.754951,-9.684205,1.45636,2.570408,-5.44595
48.02,94,4.285247,333.1657,127.6215,-101.5995,2.551427,-12.49021,6.409977,-1.899881,-1.383061,0.5772957
48.02,95,1.835777,-248.81,8.411831,-97.20285,6.003914,-14.0598,-4.436656,0.9050048,-0.3375791,0.9621496
48.02,96,1.917189,-193.4795,7.256049,113.2442,-8.095306,-4.987021,-9.276008,0.802489,-0.1303515,-0.8985152
48.02,97,3.636166,192.6334,-121.1745,275.1509,-2.994678,14.35354,2.13006,-1.094726,1.301075,-1.516829
48.02,98,12.22851,-10.56726,54.26539,-47.84874,13.27099,-13.46426,-9.32581,11.54322,-17.3085,34.92999
48.02,99,1.241853,172.6842,53.8488,-120.1009,14.28086,2.960688,4.476053,-0.7475817,-0.5085979,0.6202157
48.02,100,4.96783,-57.85478,-15.69686,206.4865,-15.19866,0.07623665,-11.69335,2.822314,1.35395,-5.844741
48.02,101,4.489735,-68.62758,-8.994938,138.387,-3.662064,-0.07938955,-16.28758,6.778389,1.174438,-7.91379
48.02,102,1.739048,-149.8825,-14.10495,194.6992,-2.594786,7.509859,-13.68469,-1.655273,-1.180196,-6.360781
48.02,103,3.725179,24.32615,-45.15365,-298.1859,11.94307,-13.55282,2.748567,0.1013227,0.9727738,2.164131
48.02,104,6.430925,30.47447,44.89851,93.17181,-21.9268,14.02158,-4.004129,-12.19011,-46.70536,-60.65111
48.02,105,3.090459,-224.4289,-140.6148,223.7211,-3.068888,-9.677468,-5.962659,1.14065,1.229959,-1.112009
48.02,106,0.8263145,-250.5931,-46.42031,-53.65636,4.045541,-13.7564,0.1308376,-0.009044811,0.5369987,0.8464368
48.02,107,0.5489926,235.4172,-23.83358,-251.079,5.137078,-0.7657263,16.47997,-0.6735251,0.2210163,0.7985879
48.02,108,0.9895218,23.56612,175.9092,-303.9944,11.10246,4.761093,-4.115706,0.09924224,-0.3670115,0.332329
48.02,109,6.586545,-33.51562,106.5546,214.8324,-8.620442,8.127903,-9.950814,2.595311,-5.197985,-5.649343
48.02,110,1.848869,270.1847,-35.66711,18.10333,-4.369561,-11.61105,10.22772,-1.376634,0.4631961,0.03165082
48.02,111,6.011519,59.92765,95.52301,209.0512,-13.51861,0.4758138,0.3303666,-1.675699,-5.685623,-4.511105
48.02,112,3.55782,93.31829,28.87067,-144.7732,9.606176,-1.435272,9.318305,-0.4310759,0.2277172,4.494084
48.02,113,5.262451,-222.5489,11.07058,100.9209,-2.097437,-1.017298,-16.03434,2.197208,-0.9492406,-2.51683
48.02,114,5.872739,266.8575,-12.66464,-70.1923,2.077994,2.730363,14.23219,-3.685353,0.741899,0.9310073
48.02,115,4.442064,204.9475,77.21119,257.2558,-10.58296,1.922148,15.89027,-3.066918,-1.604384,-1.974081
48.02,116,3.146575,-176.1328,-84.72256,-279.8471,10.73158,9.02614,-3.494403,0.9666917,0.9667456,1.317878
48.02,117,1.865469,95.55516,35.05175,-134.1665,12.93094,0.9295139,7.84501,-0.7505001,-1.295803,0.3455927
48.02,118,4.889439,6.931351,-147.5297,-226.8981,9.977123,-3.407978,0.569421,-0.9662606,4.059813,0.9808564
48.02,119,6.972781,-49.26857,-42.39024,83.61298,-13.87332,12.82417,-6.291574,21.1002,17.29686,-10.22344
48.02,120,1.226498,-244.0497,-44.70727,-39.57465,2.955266,10.34851,0.8570217,-0.4491563,0.7971434,0.4205512
48.02,121,2.195862,-200.6269,-12.72159,226.4558,-4.02749,-10.29782,-11.92964,1.341231,0.7060819,-1.755059
48.02,122,10.52886,-291.3249,-109.2609,-158.121,-0.07393809,14.2413,-2.680865,3.981801,3.066095,0.5684758
48.02,123,5.797776,-153.6633,-16.33532,187.7923,-9.361988,3.743986,-18.06003,6.639123,3.254249,1.740458
48.02,124,2.723644,-291.1396,-104.1537,-178.5582,9.794406,5.737085,-5.069681,1.014266,-0.07620934,3.237929
48.02,125,0.5314969,-198.2465,14.05625,211.6592,-6.109344,-0.9867451,-15.57534,0.432317,-0.1413371,-0.3097135
48.02,126,3.998518,-74.38635,-63.8535,-296.2382,6.444024,16.3921,-4.814911,9.104541,8.365362,-0.6174731
48.02,127,15.75667,85.27571,135.0171,-308.6356,5.31906,-12.29871,2.061542,-1.513133,-4.611488,6.248808
48.02,128,8.788884,-274.7068,-43.83729,-21.01211,4.341568,12.00237,-0.8902478,1.80112,23.02431,-17.30211
48.02,129,3.788852,-283.9859,66.26088,62.72541,1.886062,-4.694353,-16.49087,3.38578,-2.081532,0.07234745
48.02,130,4.441655,334.4064,50.76145,-150.1598,2.140132,-3.48546,15.90721,-3.035497,-0.8217837,2.570788
48.02,131,3.966193,-306.7945,-73.44957,118.7678,-1.223833,11.3281,-5.989211,2.582601,1.470062,0.1649331
48.02,132,5.013845,63.85575,-83.38495,-236.8124,14.80382,-5.132498,2.113774,-1.296855,2.503871,2.076082
48.02,133,2.219492,-162.7315,-7.32587,262.8094,-5.099903,14.19573,-9.363729,0.9935585,0.289314,-1.819982
48.02,134,2.075106,-84.15112,-30.64774,-312.3524,9.568488,12.41753,-3.208696,0.8988814,-0.6650058,1.632945
48.02,135,6.502309,117.7199,39.44474,254.7471,-17.98248,10.35334,-1.14694,-4.809589,-0.07179417,-1.388572
48.02,136,1.094065,96.5639,47.32293,-190.9607,14.01103,-0.4885364,8.697833,-0.02879466,-0.3637062,0.6606223
48.02,137,2.505436,13.54565,39.65928,-303.245,10.7823,-9.994105,5.334636,0.4761972,-1.274495,1.181454
48.02,138,7.043945,95.46904,52.73617,277.4305,-20.82377,11.05182,-5.008173,15.93292,-24.85806,3.772011
48.02,139,3.344427,169.012,-23.95208,-216.7761,8.127368,-5.940076,11.56397,-0.7508506,1.005041,1.529053
48.02,140,10.8455,-265.0763,-17.75976,118.7384,0.3037687,-18.44336,-9.577111,9.151871,0.376487,-2.790628
48.02,141,3.774613,195.7046,-36.18766,-314.1194,10.10884,8.191421,8.948602,-0.9077535,0.5327271,2.195985
48.02,142,5.279429,-138.3151,59.90921,182.3528,-5.06598,6.322066,-11.83468,3.808195,-3.021726,-3.268506
48.02,143,4.899377,303.5836,-22.21064,103.1553,-10.12137,5.640023,10.72994,-3.411633,0.7702109,-1.005146
48.02,144,1.003142,-148.8415,0.246077,-134.2393,9.307258,-1.463788,-9.40008,0.3790078,-0.09840662,0.4487989
48.02,145,5.368963,360.6525,-133.8219,-86.07744,1.717732,10.08378,8.947784,-2.137664,1.232,0.6815672
48.02,146,4.933505,-204.9988,41.84676,232.8038,-7.867709,-9.603942,-12.80934,-4.561502,-5.088255,-5.290291
48.02,147,2.044218,-152.9692,5.109457,-265.5584,20.6342,-7.140095,-4.502696,1.420227,4.228687,4.51831
48.02,148,4.157043,-254.8948,-40.29222,134.0607,-0.4269323,8.776832,-9.709734,1.326152,2.251262,-1.438094
48.02,149,4.597433,41.96051,130.4561,-374.3904,8.741847,-11.70372,-1.067442,0.1324297,-0.9442287,2.166877
48.02,150,2.099597,349.9579,-13.08337,-45.2524,-3.205077,4.633,15.35174,-1.436583,0.03937884,0.2075245
48.02,151,3.943165,-49.15257,30.06968,132.5434,-6.003925,3.97687,-20.91646,7.377282,-3.067696,-9.006167
48.02,152,22.58238,22.40416,47.6068,289.8747,-6.894289,-14.26926,-5.357899,5.059151,-8.765076,-25.5768
48.02,153,10.40029,294.8945,21.39642,57.87262,-6.123575,7.349142,12.70762,-8.058918,-1.398513,-0.2589231
48.02,154,9.117469,282.1679,110.726,224.4568,-5.759141,-12.68614,6.893696,-4.670816,-2.240462,-2.33889
48.02,155,2.245864,-110.3747,20.01473,188.0012,1.866444,6.23769,-12.842,-2.015978,-8.494981,3.147842
48.02,156,4.924349,-80.95716,-22.15747,113.149,-8.101718,2.392239,-17.48409,10.25889,3.205566,-5.181577
48.02,157,5.349007,-10.03255,9.117817,267.7751,-10.37611,9.684399,-7.789108,4.377275,2.425452,-5.731152
48.02,158,2.189497,42.47693,-167.4294,213.732,-7.921272,-10.2646,-6.937819,-0.2348657,1.727479,-1.215023
48.02,159,8.565816,-126.7019,-18.78435,-231.2692,9.788617,-4.084137,-5.251203,0.5406892,2.450511,2.028611
48.02,160,1.287238,-156.5207,18.0379,247.9977,-9.155106,-5.906622,-13.48758,0.509674,-0.2307087,-1.042067
48.02,161,3.650343,-194.2697,3.809636,-241.0902,16.10076,-6.116971,-4.834038,2.861579,0.09084696,1.025028
48.02,162,5.420262,29.59017,-74.96784,-247.9316,6.682775,-11.21725,5.045617,0.6006271,1.539513,2.741186
48.02,163,6.677149,217.4353,-4.568299,137.8188,-8.34581,0.2922752,14.60583,-6.403258,0.5523424,-1.939664
48.02,164,3.427578,-248.5106,29.64917,-20.35132,6.085552,4.337896,-8.82143,1.677715,-1.203149,1.121763
48.02,165,7.505546,-59.83511,-94.52276,249.9323,-13.61926,-3.038213,-4.023355,2.229372,4.38777,-5.824002
48.02,166,12.80385,-277.2101,-34.05889,-29.2848,5.500413,13.07031,-11.75257,18.25693,-15.95362,13.81796
48.02,167,6.383298,109.4411,-39.42418,270.0834,-9.492132,1.351208,6.427643,-0.1976511,13.48899,-6.658132
48.02,168,1.024365,-99.18156,-13.10889,192.4758,-9.814466,5.997229,-7.378876,0.6703299,0.4372351,-1.009084
48.02,169,1.1541,275.5887,8.338574,64.31887,-2.379443,1.943852,15.05066,-0.2418726,0.3712709,-0.271105
48.02,170,6.288055,-148.3781,8.619231,-279.8427,5.554183,11.07383,0.2303752,-0.09198153,-0.02660759,11.2983
48.02,171,4.074425,-272.9849,-61.95821,-48.7413,2.04365,7.376102,-5.406864,2.458384,4.044924,3.166965
48.02,172,5.012475,-256.9621,-14.74037,-54.93879,3.696282,3.026654,-7.934597,1.133942,-3.533781,7.393311
48.02,173,1.880777,208.1518,-30.88552,-283.027,4.134686,5.502869,8.020371,-0.5904055,0.3059074,1.086744
48.02,174,8.518663,-75.0994,197.4581,-9.946993,2.622067,0.1384523,-13.10104,3.285998,-7.963422,2.18697
48.02,175,5.07927,4.335417,22.56186,266.8658,-12.37719,15.51823,-10.55251,0.8101156,-0.6664288,-3.733
48.02,176,11.00269,153.0374,33.44956,-195.1593,11.92601,-0.633408,4.830469,-4.081617,-2.594985,4.199852
48.02,177,1.343318,-276.4339,-28.48281,-44.83628,5.23425,9.721967,1.202541,1.80592,-0.6974858,3.097961
48.02,178,1.795734,185.7125,19.95229,215.6452,-12.04117,-2.929926,13.1192,-1.73407,-1.45479,-0.48325
48.02,179,3.217934,321.0868,40.32383,-125.5024,4.003171,-12.87967,14.0069,-3.34079,1.430133,5.689452
48.02,180,6.033538,147.2227,-26.44153,242.8199,-13.96382,0.2963932,14.34988,-4.761631,1.435753,-2.793714
48.02,181,7.277442,68.122,61.97847,245.6892,-14.14798,2.225442,6.460607,-0.6565781,-4.79916,-3.945643
48.02,182,1.453561,207.6028,-9.71032,-165.1965,0.8297451,5.501153,11.65685,-0.521451,0.1263372,0.4458579
48.02,183,2.374808,240.0955,63.46574,-118.5318,-2.774538,11.86306,8.134019,-1.089928,-0.9732837,0.4893367
48.02,184,0.9327989,32.93097,91.16227,220.6178,-14.58074,-1.952126,0.3492312,0.233407,-0.7810363,-0.8544708
48.02,185,4.053241,234.9919,-12.40546,-13.58384,-3.781895,-0.6012951,14.83078,-3.295143,0.404787,0.5950624
48.02,186,1000,22.40796,10.64046,48.04406,-0.1491818,-0.01117429,2.379102,-113.3731,-3.249143,106.9961
49.02,0,12.95717,313.9874,39.18847,-99.45466,-2.421671,-5.723109,10.75203,-5.18364,-3.893018,-1.445891
49.02,1,4.728724,162.0499,-143.533,-135.6361,3.058996,-6.54546,9.549658,-1.553044,2.444212,1.739575
49.02,2,4.51902,-200.2393,-0.1395103,21.84473,-0.1480856,-1.679332,-17.49302,1.902077,-1.673842,2.277001
49.02,3,1.346757,-253.9416,38.85148,187.3382,-0.8930622,11.62089,-8.025672,1.005439,-0.53144,-0.5765674
49.02,4,17.06014,100.1075,-17.24474,267.3528,-14.0876,1.419138,0.4042514,-6.830242,4.43299,-8.87863
49.02,5,3.925488,-189.5923,-22.93194,33.60943,-1.073977,3.815357,-8.1598,0.7254667,1.650432,0.6904902
49.02,6,5.838874,-223.753,13.85713,178.8743,-5.762942,7.991261,-14.09635,4.347168,-0.6330853,-2.375893
49.02,7,7.15765,-271.9483,47.41974,-23.5986,8.65426,-10.09265,-8.192072,5.721088,-3.690968,1.687084
49.02,8,5.325542,-112.7766,23.55599,176.1741,2.302722,9.777492,-16.25628,56.1705,9.918677,-9.703995
49.02,9,16.57991,-65.04138,-137.4048,26.07577,11.12593,-0.2728813,-11.8191,9.802903,23.59502,4.061299
49.02,10,4.753221,215.9376,-127.7435,286.599,-5.854034,14.16378,5.097776,-2.248735,1.948376,-1.964502
49.02,11,12.37187,228.2525,-10.2311,-223.2411,5.131729,10.41199,12.36402,-8.540482,4.30361,-1.017468
49.02,12,0.8807061,-207.3958,12.23787,74.98175,-4.088926,-2.807744,-9.311844,0.02906419,-0.3308274,0.006280621
49.02,13,6.12802,345.4003,140.4282,33.96956,-1.01995,-11.81281,7.481539,-2.84395,-1.579373,-0.1031259
49.02,14,5.611283,89.93127,51.66333,276.7428,-10.67582,4.451606,-4.033247,-4.835713,-0.3504958,-8.119452
49.02,15,22.54846,-229.3433,-23.64615,42.75753,6.511995,-11.42974,-10.07917,17.0584,7.492002,1.535656
49.02,16,9.419421,255.508,21.01027,-124.1905,1.933708,2.148318,12.98097,-4.924035,-0.1629588,2.57365
49.02,17,4.722157,-298.6439,14.2635,189.7223,-3.125557,-15.88588,-7.438338,3.118175,-1.004146,-2.054989
49.02,18,10.34658,83.78961,14.63027,-260.9887,12.62181,1.054937,6.348231,-0.7617476,-1.379884,3.456887
49.02,19,1.017343,-212.4876,48.07286,14.84372,9.869087,-2.957401,-6.788103,0.5511271,-0.5506392,0.350461
49.02,20,3.402215,37.7248,29.85152,-291.0115,11.19746,8.011305,3.292256,-0.9720024,-1.098601,0.6532691
49.02,21,1.296931,159.8806,9.754079,210.9802,-16.90443,-4.757395,4.370081,-0.9418728,-0.1587769,-0.2319723
49.02,22,7.611433,-108.2398,-95.20982,46.93932,6.820367,2.201957,-7.228119,8.957783,8.104795,0.2737097
49.02,23,2.110941,-323.7141,-54.8526,127.91,0.7159586,17.27574,-4.058806,2.230786,0.3888696,-0.7143162
49.02,24,1.789927,-336.2811,-108.3139,-120.132,1.065961,13.20953,-2.593336,0.9055312,0.4219308,0.275369
49.02,25,1.586232,130.8359,160.8353,-266.2884,7.29121,-11.88718,3.522755,-0.348236,-0.6480188,0.4765795
49.02,26,7.460653,5.526186,-134.7162,-236.4315,10.7926,-6.031905,1.513039,1.995468,1.431346,4.491868
49.02,27,3.422169,-74.30401,-1.429798,-191.7738,6.634667,15.23406,4.393286,0.4665067,-0.0791966,1.641998
49.02,28,1.748,87.53131,-98.04595,189.1563,-14.4121,1.320441,2.069575,-0.9170732,1.666174,-1.388202
49.02,29,3.095731,-187.5869,-4.131362,200.3346,-3.949901,-12.25126,-13.88785,1.629344,0.310704,-2.127789
49.02,30,5.537731,-305.218,-84.99751,8.076466,3.866642,10.20767,-12.16875,3.829133,2.386715,0.2165621
49.02,31,9.674302,51.1856,-0.7227554,265.874,-24.36115,3.690994,-1.809564,1.627031,4.50921,-8.268622
49.02,32,5.271261,-246.7318,-9.642381,-48.12387,11.46165,11.76936,-7.051989,-2.457894,-2.812735,0.01033496
49.02,33,2.465435,-211.6209,33.48438,219.6468,-0.5565702,-14.56117,-9.580161,-63.75667,-17.48144,-23.11445
49.02,34,4.15131,103.348,64.50996,260.3622,-17.95374,3.185142,8.534337,-5.003002,-6.978386,-2.657563
49.02,35,1.060396,239.9771,15.71659,-152.5092,7.918439,0.812583,9.19957,-0.4538988,0.02753162,0.5960057
49.02,36,5.149655,-5.53142,27.49205,-325.0667,14.02483,-8.779698,2.589179,1.06478,-0.928047,3.254031
49.02,37,10.14828,-246.9795,104.0695,-197.2599,4.252082,-12.99607,-3.853833,3.673528,-2.653524,2.994763
49.02,38,2.812175,-91.98718,-38.51706,120.9077,-3.034422,2.521813,-14.94897,4.638694,2.884468,-3.221764
49.02,39,6.693417,-274.1157,-40.33772,141.796,-1.945451,12.40384,-13.28787,5.570291,2.328691,-5.069507
