time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz,ke,pe
0,0,4.131742,291.6821,239.3013,240.3,-5.6716,-0.0669197,6.845524,-0.9249226,-0.6912374,-0.6354554,163.2714,-342.2147
0,1,16.2183,32.66728,462.6926,83.75336,-8.144411,-0.1279495,3.524827,-0.1893814,-5.187808,-1.070535,638.7755,-1285.24
0,2,1.606975,-189.8726,164.5742,-227.7171,6.834168,-0.1029712,-5.664705,0.32951,-0.4136806,0.4168234,63.3191,-167.8784
0,3,11.11533,-285.285,-259.1992,-154.2289,4.204745,0.07445902,-7.79275,1.860545,2.069091,1.808093,435.7897,-1087.962
0,4,6.880607,-61.66222,24.89434,-379.724,8.757913,-0.02941884,-1.364011,0.09526852,-0.5060488,2.41109,270.2786,-653.697
0,5,8.309025,-75.94173,63.36197,234.1519,-8.386034,-0.06712887,-2.871019,2.078094,-1.394439,-5.258928,326.4318,-1083.111
0,6,12.12768,-265.315,165.1688,276.2247,-6.375765,-0.06289422,-6.183426,2.602002,-1.906902,-2.766815,478.3707,-1073.885
0,7,6.155643,194.2769,120.9207,-197.7117,6.280938,-0.1214372,6.232148,-2.037282,-1.868811,1.372583,241.0076,-708.1451
0,8,3.810947,-156.0709,362.3996,-106.3743,4.938074,-0.09544647,-7.379251,0.7177224,-0.9093537,0.4934245,150.2409,-341.2774
0,9,7.631775,70.16347,395.8739,37.8517,-3.911132,-0.126115,7.995709,-0.9138664,-2.406203,-0.01273917,302.3871,-705.1583
0,10,5.6396,47.52297,-156.4742,78.56218,-7.610855,0.424654,4.651597,-2.7701,5.987197,-3.33454,224.8587,-965.9838
0,11,4.27531,262.708,174.7018,-179.8376,4.975538,-0.09103447,7.344791,-1.307307,-0.9730015,0.7805417,168.2553,-426.502
0,12,4.85784,30.65799,216.0809,95.90771,-8.394072,-0.2792607,2.89051,-0.433301,-3.39151,-1.337578,191.6259,-650.7271
0,13,13.42388,180.1003,38.74762,361.5344,-7.99143,-0.01137399,3.904713,-2.605157,-0.3817078,-4.193933,530.9809,-1225.176
0,14,12.91798,-404.2867,120.0097,138.988,-2.836953,-0.0409818,-8.401533,3.869656,-1.323505,-0.8887585,507.9075,-1097.814
0,15,11.57306,2.851126,-427.2313,61.90731,-8.828803,0.1424708,0.8811151,0.130917,4.122055,-1.007324,455.6568,-1054.11
0,16,3.937686,-311.2727,-72.47698,384.0815,-6.865293,0.00844604,-5.638167,0.7295811,0.08314464,-0.948917,155.3835,-309.792
0,17,1.575454,458.8121,103.3413,-121.1269,2.185952,-0.07898714,8.60629,-0.5714601,-0.3111016,0.1456981,62.11452,-126.6912
0,18,8.799069,-64.09066,-409.6019,-131.5582,7.907784,0.1389323,-4.0586,0.4607269,3.056187,0.5191905,347.6714,-833.9768
0,19,4.211875,303.9993,125.2503,-50.60864,1.392945,-0.07281316,8.763138,-1.74983,-0.7666999,0.2146382,165.8177,-441.3439
0,20,8.816218,-285.981,-270.9352,160.7821,-4.342389,0.0943815,-7.760288,2.059555,2.08022,-1.471941,348.6255,-812.319
0,21,8.294806,235.0009,-318.6525,232.8959,-6.251893,0.09140013,6.297642,-1.423383,1.895366,-1.593423,326.6279,-718.1264
0,22,11.98767,-196.6319,7.849527,-432.3408,8.112014,-0.01385762,-3.623802,1.674249,-0.4153015,3.392123,473.1348,-968.7574
0,23,9.827025,-221.6406,48.97161,-5.594299,0.4082464,-0.0894953,-8.869203,8.016555,-2.198682,0.2728716,387.3687,-1349.674
0,24,1.001603,-266.0566,159.738,145.363,-4.223049,-0.1018907,-7.806544,0.3152275,-0.2551351,-0.1592283,39.45647,-104.7723
0,25,2.641085,-279.8876,324.079,57.02018,-1.797298,-0.09709021,-8.692252,0.5515285,-0.6410588,-0.08596064,104.0521,-222.8944
0,26,10.85125,-330.136,-190.3941,47.09472,-1.24119,0.03131041,-8.840627,2.903497,0.8493929,-1.705674,432.4128,-1112.554
0,27,4.256873,-15.6884,256.9662,-73.58291,8.621251,-0.2116071,-2.160455,0.3509299,-2.251961,1.060647,168.228,-522.8495
0,28,5.067568,-145.8978,445.5158,169.65,-6.785757,-0.09911396,-5.717298,0.4874302,-1.255667,-0.4345308,199.5198,-384.1208
0,29,13.52222,164.4715,197.3857,367.2141,-8.128666,-0.065382,3.5971,-1.899184,-2.210274,-3.5315,534.2534,-1129.672
0,30,2.210362,-417.1444,75.22932,79.32738,-1.597659,-0.0163425,-8.699598,0.7407815,-0.09030709,0.05864605,86.46472,-197.9413
0,31,15.14893,111.509,-249.9244,249.3872,-8.102643,0.1224884,3.64167,-1.640213,4.638922,-3.349562,597.8494,-1544.874
0,32,5.711135,-410.5666,-161.155,28.81394,-0.5404271,0.01112138,-8.874451,2.253203,0.1587892,-0.3034703,225.7271,-523.3617
0,33,17.08788,11.75602,-79.74161,0.4856868,2.008246,2.352656,8.69098,-14.1418,100.5048,5.294202,727.0996,-5199.417
0,34,12.92486,307.5481,250.7034,49.49211,-1.422906,-0.0909418,8.766509,-3.619346,-2.938526,-0.545882,509.7864,-1146.172
0,35,5.675611,-262.0737,71.42331,100.0316,-3.073294,-0.06828002,-8.332346,2.814224,-0.9688271,-1.081985,223.8398,-667.4917
0,36,2.189539,-128.5817,-30.61351,-375.4944,8.414509,0.01050443,-2.836107,0.2126372,0.05749968,0.6349283,86.31992,-211.2625
0,37,5.571709,106.1557,244.3436,105.0293,-6.198736,-0.1972676,6.384539,-1.461992,-2.747794,-1.052067,220.7109,-653.7522
0,38,17.68963,-364.1639,-181.5753,-118.4736,2.80439,0.02234801,-8.437654,5.992872,0.9883203,1.437794,699.2633,-1655.699
0,39,5.540826,-117.0173,-212.8348,404.1559,-8.52884,0.06240787,-2.518799,0.3056532,0.8644779,-1.678412,219.1102,-459.91
0,40,1.558102,44.64504,82.15585,18.96603,-3.695792,-1.520447,8.143863,-3.243726,-5.922529,-1.023105,64.11053,-408.0103
0,41,3.452975,-29.6996,-219.7967,-49.57027,7.438023,0.3361021,-4.99651,1.016543,2.90138,0.2714646,138.8135,-519.0643
0,42,12.71303,-66.55016,-64.10804,-74.48328,7.117705,0.5914044,-5.451964,22.58811,18.79635,22.17113,513.1957,-2858.429
0,43,10.3925,224.1242,318.8315,-179.2222,5.562995,-0.1090371,6.913832,-1.783172,-2.832919,1.224899,409.2559,-882.402
